"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Analog1"|"Volts"|0.0|5.0|100,"Analog3"|"Volts"|0.0|5.0|100,"Analog4"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|100,"AccelY"|"G"|-3.0|3.0|100,"AccelZ"|"G"|-3.0|3.0|100,"Yaw"|"Deg/Sec"|-120|120|100,"Pitch"|"Deg/Sec"|-120|120|100,"Roll"|"Deg/Sec"|-120|120|100,"Gsum"|"G"|0.0|3.0|100,"GsumMax"|"G"|0.0|3.0|100,"GsumPct"|"%"|0|100|100,"EngineTemp"|"C"|0|300|1,"RPM"|""|0|10000|25,"TPS"|"%"|0|100|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10,"LapDelta"|"s"|0.0|0.0|10,"BestLap"|"Min"|0.0|0.0|10
2031,0,0.028,2.53,2.14,1.35,,-0.01,-0.08,-0.02,-1,1,1,0.09,0.13,67,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.028,0.0,0.0
2041,0,0.0282,2.57,2.18,,,0.03,-0.07,0.0,-1,1,1,0.08,0.13,58,,,,,,,,,,,,,,,,,,,
2051,0,0.0283,2.58,2.18,1.38,,0.01,-0.07,0.04,-1,2,1,0.08,0.13,61,,0,0,,,,,,,,,,,,,,,,
2061,0,0.0285,2.58,2.18,,,0.0,-0.1,0.04,-1,2,1,0.11,0.13,84,,,,,,,,,,,,,,,,,,,
2071,0,0.0286,2.56,2.19,1.37,,0.02,-0.07,-0.0,-0,3,1,0.07,0.13,56,,,,,,,,,,,,,,,,,,,
2081,0,0.0288,2.56,2.17,,,-0.01,-0.08,-0.01,-0,3,1,0.08,0.13,65,,,,,,,,,,,,,,,,,,,
2091,0,0.029,2.59,2.19,1.36,,-0.02,-0.08,-0.01,-0,4,1,0.08,0.13,62,,0,0,,,,,,,,,,,,,,,,
2101,0,0.0292,2.6,2.2,,,-0.04,-0.08,0.01,-0,4,1,0.09,0.13,72,,,,,,,,,,,,,,,,,,,
2111,0,0.0293,2.61,2.21,1.37,,-0.05,-0.1,0.01,-0,5,1,0.11,0.13,85,,,,,,,,,,,,,,,,,,,
2121,0,0.0295,2.6,2.19,,,-0.03,-0.09,-0.0,-0,5,1,0.1,0.13,74,,,,,,,,,,,,,,,,,,,
2131,0,0.0296,2.62,2.23,1.38,,-0.09,-0.08,-0.01,0,5,1,0.13,0.13,97,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0296,0.0,0.0
2141,0,0.0298,2.62,2.23,,,-0.08,-0.07,-0.04,-0,6,1,0.11,0.13,89,,,,,,,,,,,,,,,,,,,
2151,0,0.03,2.62,2.24,1.37,,-0.13,-0.07,-0.03,-0,6,1,0.15,0.15,100,,,,,,,,,,,,,,,,,,,
2161,0,0.0302,2.63,2.25,,,-0.16,-0.08,-0.03,-0,6,1,0.18,0.18,100,,,,,,,,,,,,,,,,,,,
2171,0,0.0303,2.63,2.26,1.38,,-0.14,-0.07,-0.04,-0,6,1,0.16,0.18,90,,0,0,,,,,,,,,,,,,,,,
2181,0,0.0305,2.62,2.24,,,-0.17,-0.06,-0.05,-0,6,1,0.19,0.19,100,,,,,,,,,,,,,,,,,,,
2191,0,0.0306,2.6,2.21,1.38,,-0.17,-0.08,-0.06,-0,6,1,0.19,0.19,100,,,,,,,,,,,,,,,,,,,
2201,0,0.0308,2.61,2.26,,,-0.19,-0.06,-0.06,-0,5,0,0.2,0.2,100,,,,,,,,,,,,,,,,,,,
2211,0,0.031,2.61,2.25,1.38,,-0.22,-0.05,-0.06,-0,5,0,0.23,0.23,100,,0,0,,,,,,,,,,,,,,,,
2221,0,0.0312,2.64,2.26,,,-0.22,-0.07,-0.06,-0,5,0,0.24,0.24,100,,,,,,,,,,,,,,,,,,,
2231,0,0.0313,2.61,2.22,1.35,,-0.22,-0.06,-0.06,-0,5,-0,0.23,0.24,98,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0313,0.0,0.0
2241,0,0.0315,2.64,2.26,,,-0.21,-0.09,-0.06,-0,5,-0,0.23,0.24,99,,,,,,,,,,,,,,,,,,,
2251,0,0.0316,2.63,2.24,1.36,,-0.21,-0.09,-0.05,-0,4,-0,0.24,0.24,100,,0,0,,,,,,,,,,,,,,,,
2261,0,0.0318,2.63,2.26,,,-0.21,-0.07,-0.06,-0,4,-0,0.23,0.24,99,,,,,,,,,,,,,,,,,,,
2271,0,0.032,2.64,2.25,1.38,,-0.23,-0.11,-0.07,-0,4,0,0.26,0.26,100,,,,,,,,,,,,,,,,,,,
2281,0,0.0322,2.63,2.25,,,-0.23,-0.09,-0.06,-0,4,0,0.26,0.26,98,,,,,,,,,,,,,,,,,,,
2291,0,0.0323,2.62,2.25,1.38,,-0.26,-0.11,-0.05,-0,4,0,0.28,0.28,100,,0,0,,,,,,,,,,,,,,,,
2301,0,0.0325,2.63,2.25,,,-0.26,-0.11,-0.02,0,4,0,0.28,0.28,99,,,,,,,,,,,,,,,,,,,
2311,0,0.0326,2.64,2.26,1.38,,-0.24,-0.08,-0.04,0,4,0,0.26,0.28,90,,,,,,,,,,,,,,,,,,,
2321,0,0.0328,2.64,2.26,,,-0.26,-0.09,-0.05,0,4,0,0.28,0.28,99,,,,,,,,,,,,,,,,,,,
2331,0,0.033,2.63,2.26,1.39,12.89,-0.27,-0.07,-0.04,0,4,0,0.28,0.28,98,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.033,0.0,0.0
2341,0,0.0332,2.6,2.24,,,-0.29,-0.08,-0.04,1,4,0,0.3,0.3,100,,,,,,,,,,,,,,,,,,,
2351,0,0.0333,2.63,2.22,1.34,,-0.29,-0.08,-0.02,1,4,0,0.3,0.3,100,,,,,,,,,,,,,,,,,,,
2361,0,0.0335,2.6,2.23,,,-0.27,-0.07,-0.04,1,4,0,0.28,0.3,94,,,,,,,,,,,,,,,,,,,
2371,0,0.0336,2.63,2.26,1.38,,-0.31,-0.06,-0.05,1,4,0,0.32,0.32,100,,0,0,,,,,,,,,,,,,,,,
2381,0,0.0338,2.64,2.26,,,-0.3,-0.05,-0.06,1,4,0,0.31,0.32,97,,,,,,,,,,,,,,,,,,,
2391,0,0.034,2.63,2.24,1.35,,-0.32,-0.07,-0.05,1,4,0,0.33,0.33,100,,,,,,,,,,,,,,,,,,,
2401,0,0.0342,2.64,2.26,,,-0.32,-0.08,-0.03,1,5,0,0.33,0.33,100,,,,,,,,,,,,,,,,,,,
2411,0,0.0343,2.61,2.24,1.35,,-0.3,-0.08,-0.05,1,5,0,0.32,0.33,95,,0,0,,,,,,,,,,,,,,,,
2421,0,0.0345,2.65,2.26,,,-0.34,-0.08,-0.06,1,5,0,0.36,0.36,100,,,,,,,,,,,,,,,,,,,
2431,0,0.0347,2.62,2.25,1.38,,-0.32,-0.04,-0.07,1,5,0,0.33,0.36,92,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0347,0.0,0.0
2441,0,0.0348,2.64,2.26,,,-0.35,-0.06,-0.04,1,5,0,0.36,0.36,100,,,,,,,,,,,,,,,,,,,
2451,0,0.035,2.6,2.22,1.35,,-0.37,-0.05,-0.01,1,5,-0,0.37,0.37,100,,0,0,,,,,,,,,,,,,,,,
2461,0,0.0352,2.64,2.26,,,-0.33,-0.06,-0.02,2,4,-0,0.33,0.37,90,,,,,,,,,,,,,,,,,,,
2471,0,0.0353,2.61,2.24,1.35,,-0.35,-0.06,-0.04,2,4,-0,0.36,0.37,97,,,,,,,,,,,,,,,,,,,
2481,0,0.0355,2.6,2.25,,,-0.33,-0.04,-0.07,2,4,-1,0.34,0.37,93,,,,,,,,,,,,,,,,,,,
2491,0,0.0356,2.64,2.26,1.39,,-0.38,-0.07,-0.05,2,4,-1,0.39,0.39,100,,0,0,,,,,,,,,,,,,,,,
2501,0,0.0358,2.6,2.22,,,-0.4,-0.08,-0.02,1,4,-1,0.41,0.41,100,,,,,,,,,,,,,,,,,,,
2511,0,0.036,2.64,2.26,1.38,,-0.35,-0.1,-0.02,1,4,-1,0.37,0.41,90,,,,,,,,,,,,,,,,,,,
2521,0,0.0362,2.63,2.26,,,-0.36,-0.11,-0.04,1,4,-0,0.38,0.41,92,,,,,,,,,,,,,,,,,,,
2531,0,0.0363,2.6,2.22,1.37,,-0.35,-0.1,-0.05,1,4,-0,0.37,0.41,89,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0363,0.0,0.0
2541,0,0.0365,2.64,2.26,,,-0.39,-0.1,-0.04,1,3,-0,0.4,0.41,97,,,,,,,,,,,,,,,,,,,
2551,0,0.0366,2.62,2.22,1.34,,-0.4,-0.08,-0.03,1,3,-0,0.41,0.41,100,,,,,,,,,,,,,,,,,,,
2561,0,0.0368,2.64,2.25,,,-0.35,-0.1,-0.02,1,3,-1,0.37,0.41,90,,,,,,,,,,,,,,,,,,,
2571,0,0.037,2.63,2.25,1.38,,-0.37,-0.1,-0.02,1,3,-1,0.38,0.41,93,,0,0,,,,,,,,,,,,,,,,
2581,0,0.0372,2.63,2.24,,,-0.35,-0.09,-0.03,1,3,-0,0.36,0.41,89,,,,,,,,,,,,,,,,,,,
2591,0,0.0373,2.63,2.25,1.38,,-0.38,-0.08,-0.05,1,3,-0,0.39,0.41,96,,,,,,,,,,,,,,,,,,,
2601,0,0.0375,2.65,2.25,,,-0.39,-0.05,-0.07,1,3,-1,0.4,0.41,98,,,,,,,,,,,,,,,,,,,
2611,0,0.0376,2.62,2.25,1.37,,-0.37,-0.08,-0.06,1,2,-1,0.38,0.41,94,,0,0,,,,,,,,,,,,,,,,
2621,0,0.0378,2.6,2.23,,,-0.37,-0.07,-0.04,1,2,-1,0.38,0.41,93,,,,,,,,,,,,,,,,,,,
2631,0,0.038,2.6,2.24,1.36,,-0.38,-0.06,-0.05,1,2,-1,0.38,0.41,93,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.038,0.0,0.0
2641,0,0.0382,2.64,2.25,,,-0.38,-0.07,-0.06,1,2,-1,0.39,0.41,96,,,,,,,,,,,,,,,,,,,
2651,0,0.0383,2.63,2.25,1.38,,-0.38,-0.06,-0.07,1,2,-1,0.39,0.41,96,,0,0,,,,,,,,,,,,,,,,
2661,0,0.0385,2.64,2.25,,,-0.38,-0.09,-0.06,0,2,-1,0.4,0.41,97,,,,,,,,,,,,,,,,,,,
2671,0,0.0386,2.64,2.25,1.38,,-0.37,-0.09,-0.06,0,2,-1,0.38,0.41,93,,,,,,,,,,,,,,,,,,,
2681,0,0.0388,2.64,2.25,,,-0.38,-0.1,-0.04,0,2,-1,0.4,0.41,97,,,,,,,,,,,,,,,,,,,
2691,0,0.039,2.59,2.21,1.35,,-0.38,-0.12,-0.03,0,2,-1,0.4,0.41,98,,0,0,,,,,,,,,,,,,,,,
2701,0,0.0392,2.61,2.22,,,-0.35,-0.1,-0.06,-0,2,-0,0.37,0.41,89,,,,,,,,,,,,,,,,,,,
2711,0,0.0393,2.62,2.22,1.34,,-0.37,-0.11,-0.06,-0,2,-0,0.39,0.41,95,,,,,,,,,,,,,,,,,,,
2721,0,0.0395,2.6,2.2,,,-0.35,-0.08,-0.08,-0,1,-0,0.37,0.41,89,,,,,,,,,,,,,,,,,,,
2731,0,0.0396,2.61,2.24,1.33,,-0.38,-0.11,-0.07,-0,1,-0,0.4,0.41,98,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0396,0.0,0.0
2741,0,0.0398,2.61,2.19,,,-0.39,-0.12,-0.08,-0,1,0,0.41,0.41,100,,,,,,,,,,,,,,,,,,,
2751,0,0.04,2.62,2.24,1.38,,-0.34,-0.13,-0.09,-0,1,0,0.37,0.41,91,,,,,,,,,,,,,,,,,,,
2761,0,0.0402,2.59,2.19,,,-0.33,-0.14,-0.08,-1,1,0,0.36,0.41,88,,,,,,,,,,,,,,,,,,,
2771,0,0.0403,2.61,2.2,1.35,,-0.32,-0.11,-0.06,-1,1,0,0.34,0.41,83,,0,0,,,,,,,,,,,,,,,,
2781,0,0.0405,2.58,2.21,,,-0.32,-0.11,-0.04,-1,1,0,0.34,0.41,82,,,,,,,,,,,,,,,,,,,
2791,0,0.0406,2.58,2.18,1.35,,-0.32,-0.08,-0.05,-1,0,0,0.34,0.41,82,,,,,,,,,,,,,,,,,,,
2801,0,0.0408,2.61,2.22,,,-0.31,-0.11,-0.07,-1,0,0,0.33,0.41,81,,,,,,,,,,,,,,,,,,,
2811,0,0.041,2.63,2.2,1.37,,-0.31,-0.11,-0.06,-1,0,0,0.33,0.41,81,,0,0,,,,,,,,,,,,,,,,
2821,0,0.0412,2.61,2.21,,,-0.31,-0.13,-0.05,-1,0,1,0.34,0.41,82,,,,,,,,,,,,,,,,,,,
2831,0,0.0413,2.61,2.22,1.39,,-0.29,-0.13,-0.02,-1,0,1,0.32,0.41,77,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0413,0.0,0.0
2841,0,0.0415,2.6,2.21,,,-0.27,-0.1,-0.01,-1,-0,1,0.29,0.41,70,,,,,,,,,,,,,,,,,,,
2851,0,0.0416,2.61,2.21,1.38,,-0.28,-0.1,0.0,-1,-0,1,0.29,0.41,72,,0,0,,,,,,,,,,,,,,,,
2861,0,0.0418,2.6,2.2,,,-0.26,-0.06,-0.03,-1,-1,1,0.27,0.41,65,,,,,,,,,,,,,,,,,,,
2871,0,0.042,2.57,2.2,1.37,,-0.29,-0.09,-0.04,-1,-1,1,0.3,0.41,73,,,,,,,,,,,,,,,,,,,
2881,0,0.0421,2.6,2.2,,,-0.3,-0.08,-0.06,-2,-1,1,0.31,0.41,76,,,,,,,,,,,,,,,,,,,
2891,0,0.0423,2.52,2.14,1.33,,-0.27,-0.09,-0.06,-2,-1,1,0.29,0.41,71,,0,0,,,,,,,,,,,,,,,,
2901,0,0.0425,2.6,2.2,,,-0.26,-0.09,-0.04,-2,-1,1,0.28,0.41,69,,,,,,,,,,,,,,,,,,,
2911,0,0.0426,2.6,2.2,1.36,,-0.25,-0.08,-0.02,-2,-1,1,0.26,0.41,63,,,,,,,,,,,,,,,,,,,
2921,0,0.0428,2.57,2.17,,,-0.23,-0.09,0.01,-2,-1,1,0.25,0.41,61,,,,,,,,,,,,,,,,,,,
2931,0,0.043,2.57,2.17,1.38,,-0.23,-0.05,0.01,-2,-2,1,0.24,0.41,58,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.043,0.0,0.0
2941,0,0.0432,2.6,2.2,,,-0.23,-0.05,-0.0,-2,-2,1,0.23,0.41,57,,,,,,,,,,,,,,,,,,,
2951,0,0.0433,2.58,2.2,1.39,,-0.23,-0.02,-0.03,-2,-2,1,0.23,0.41,56,,,,,,,,,,,,,,,,,,,
2961,0,0.0435,2.58,2.21,,,-0.23,-0.05,-0.04,-2,-2,1,0.24,0.41,59,,,,,,,,,,,,,,,,,,,
2971,0,0.0436,2.57,2.2,1.38,,-0.23,-0.05,-0.03,-2,-2,1,0.24,0.41,58,,0,0,,,,,,,,,,,,,,,,
2981,0,0.0438,2.56,2.2,,,-0.2,-0.04,-0.02,-2,-2,1,0.21,0.41,51,,,,,,,,,,,,,,,,,,,
2991,0,0.044,2.56,2.18,1.35,,-0.19,-0.05,0.02,-2,-2,0,0.19,0.41,47,,,,,,,,,,,,,,,,,,,
3001,0,0.0442,2.57,2.18,,,-0.16,-0.02,0.02,-2,-2,0,0.17,0.41,40,,,,,,,,,,,,,,,,,,,
3011,0,0.0443,2.59,2.2,1.39,,-0.16,-0.05,0.03,-2,-2,0,0.17,0.41,41,,0,0,,,,,,,,,,,,,,,,
3021,0,0.0445,2.56,2.2,,,-0.16,-0.03,0.0,-2,-2,-0,0.16,0.41,40,,,,,,,,,,,,,,,,,,,
3031,0,0.0446,2.58,2.21,1.39,,-0.15,-0.04,-0.03,-2,-2,-0,0.16,0.41,39,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0446,0.0,0.0
3041,0,0.0448,2.58,2.2,,,-0.15,-0.01,-0.04,-2,-2,-0,0.16,0.41,39,,,,,,,,,,,,,,,,,,,
3051,0,0.045,2.59,2.21,1.38,,-0.16,-0.03,-0.03,-2,-2,-0,0.17,0.41,40,,0,0,,,,,,,,,,,,,,,,
3061,0,0.0452,2.58,2.21,,,-0.16,-0.04,-0.01,-2,-2,-0,0.17,0.41,40,,,,,,,,,,,,,,,,,,,
3071,0,0.0453,2.54,2.19,1.37,,-0.13,-0.04,0.01,-2,-2,-0,0.14,0.41,33,,,,,,,,,,,,,,,,,,,
3081,0,0.0455,2.57,2.21,,,-0.12,-0.05,0.04,-1,-2,-0,0.14,0.41,34,,,,,,,,,,,,,,,,,,,
3091,0,0.0457,2.55,2.19,1.37,,-0.11,-0.04,0.04,-1,-2,-0,0.12,0.41,28,,0,0,,,,,,,,,,,,,,,,
3101,0,0.0458,2.58,2.19,,,-0.12,-0.05,0.03,-1,-2,-1,0.13,0.41,32,,,,,,,,,,,,,,,,,,,
3111,0,0.046,2.59,2.21,1.39,,-0.13,-0.02,0.0,-1,-2,-1,0.13,0.41,32,,,,,,,,,,,,,,,,,,,
3121,0,0.0462,2.59,2.21,,,-0.13,-0.03,-0.03,-1,-2,-1,0.14,0.41,34,,,,,,,,,,,,,,,,,,,
3131,0,0.0463,2.55,2.17,1.38,,-0.13,-0.02,-0.03,-1,-1,-1,0.14,0.41,34,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0463,0.0,0.0
3141,0,0.0465,2.54,2.19,,,-0.14,-0.04,-0.02,-1,-1,-1,0.15,0.41,37,,,,,,,,,,,,,,,,,,,
3151,0,0.0466,2.58,2.2,1.38,,-0.16,-0.06,0.01,-1,-1,-1,0.17,0.41,40,,,,,,,,,,,,,,,,,,,
3161,0,0.0468,2.58,2.21,,,-0.13,-0.04,0.01,-1,-1,-1,0.14,0.41,34,,,,,,,,,,,,,,,,,,,
3171,0,0.047,2.55,2.18,1.37,,-0.14,-0.06,0.02,-1,-1,-1,0.15,0.41,38,,0,0,,,,,,,,,,,,,,,,
3181,0,0.0472,2.55,2.18,,,-0.13,-0.04,0.01,-1,-1,-1,0.14,0.41,33,,,,,,,,,,,,,,,,,,,
3191,0,0.0473,2.59,2.18,1.35,,-0.15,-0.04,-0.0,-1,-1,-1,0.15,0.41,37,,,,,,,,,,,,,,,,,,,
3201,0,0.0475,2.61,2.2,,,-0.16,-0.02,-0.03,-1,-1,-1,0.17,0.41,40,,,,,,,,,,,,,,,,,,,
3211,0,0.0476,2.58,2.19,1.36,,-0.15,-0.03,-0.04,-1,-1,-1,0.16,0.41,40,,0,0,,,,,,,,,,,,,,,,
3221,0,0.0478,2.61,2.21,,,-0.15,-0.03,-0.04,-1,-1,-1,0.16,0.41,38,,,,,,,,,,,,,,,,,,,
3231,0,0.048,2.6,2.2,1.37,,-0.15,-0.04,-0.03,-1,-1,-1,0.15,0.41,37,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.048,0.0,0.0
3241,0,0.0482,2.61,2.21,,,-0.14,-0.05,0.01,-1,-1,-1,0.15,0.41,37,,,,,,,,,,,,,,,,,,,
3251,0,0.0483,2.6,2.2,1.37,,-0.13,-0.03,0.02,-1,-1,-1,0.13,0.41,32,,0,0,,,,,,,,,,,,,,,,
3261,0,0.0485,2.6,2.2,,,-0.13,-0.05,0.02,-1,-1,-1,0.14,0.41,34,,,,,,,,,,,,,,,,,,,
3271,0,0.0486,2.61,2.21,1.39,,-0.13,-0.03,-0.01,-1,-1,-1,0.13,0.41,32,,,,,,,,,,,,,,,,,,,
3281,0,0.0488,2.6,2.21,,,-0.16,-0.05,-0.02,-1,-1,-1,0.17,0.41,41,,,,,,,,,,,,,,,,,,,
3291,0,0.049,2.56,2.16,1.35,,-0.17,-0.05,-0.03,-2,-1,-1,0.18,0.41,44,,0,0,,,,,,,,,,,,,,,,
3301,0,0.0492,2.61,2.21,,,-0.15,-0.06,-0.03,-2,-1,-1,0.16,0.41,40,,,,,,,,,,,,,,,,,,,
3311,0,0.0493,2.61,2.22,1.39,,-0.15,-0.08,-0.01,-2,-1,-1,0.17,0.41,41,,,,,,,,,,,,,,,,,,,
3321,0,0.0495,2.61,2.21,,,-0.14,-0.07,0.01,-2,-1,-0,0.16,0.41,39,,,,,,,,,,,,,,,,,,,
3331,0,0.0496,2.61,2.21,1.38,12.86,-0.14,-0.07,0.02,-2,-1,-0,0.16,0.41,38,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0496,0.0,0.0
3341,0,0.0498,2.57,2.2,,,-0.14,-0.03,-0.0,-2,-2,-0,0.14,0.41,35,,,,,,,,,,,,,,,,,,,
3351,0,0.05,2.61,2.21,1.39,,-0.14,-0.06,-0.02,-2,-2,-0,0.15,0.41,37,,,,,,,,,,,,,,,,,,,
3361,0,0.0502,2.6,2.2,,,-0.14,-0.03,-0.03,-2,-2,-0,0.14,0.41,35,,,,,,,,,,,,,,,,,,,
3371,0,0.0503,2.55,2.17,1.36,,-0.15,-0.06,-0.02,-2,-2,-0,0.16,0.41,40,,0,0,,,,,,,,,,,,,,,,
3381,0,0.0505,2.59,2.21,,,-0.15,-0.05,0.0,-2,-1,0,0.15,0.41,38,,,,,,,,,,,,,,,,,,,
3391,0,0.0506,2.54,2.17,1.36,,-0.11,-0.05,0.01,-2,-2,0,0.12,0.41,29,,,,,,,,,,,,,,,,,,,
3401,0,0.0508,2.59,2.2,,,-0.11,-0.06,0.03,-2,-2,0,0.13,0.41,31,,,,,,,,,,,,,,,,,,,
3411,0,0.051,2.55,2.19,1.36,,-0.09,-0.03,0.02,-2,-2,0,0.1,0.41,24,,0,0,,,,,,,,,,,,,,,,
3421,0,0.0512,2.59,2.21,,,-0.11,-0.05,0.01,-2,-2,0,0.12,0.41,30,,,,,,,,,,,,,,,,,,,
3431,0,0.0513,2.55,2.18,1.37,,-0.13,-0.04,-0.02,-2,-2,0,0.14,0.41,34,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0513,0.0,0.0
3441,0,0.0515,2.59,2.2,,,-0.12,-0.05,-0.05,-2,-1,0,0.14,0.41,33,,,,,,,,,,,,,,,,,,,
3451,0,0.0516,2.59,2.2,1.38,,-0.12,-0.03,-0.04,-2,-1,0,0.13,0.41,31,,0,0,,,,,,,,,,,,,,,,
3461,0,0.0518,2.57,2.2,,,-0.13,-0.04,-0.01,-2,-1,0,0.13,0.41,32,,,,,,,,,,,,,,,,,,,
3471,0,0.052,2.59,2.2,1.39,,-0.12,-0.04,0.03,-2,-1,0,0.13,0.41,32,,,,,,,,,,,,,,,,,,,
3481,0,0.0522,2.59,2.2,,,-0.1,-0.04,0.03,-2,-1,0,0.12,0.41,28,,,,,,,,,,,,,,,,,,,
3491,0,0.0523,2.59,2.2,1.38,,-0.1,-0.05,0.02,-2,-1,0,0.12,0.41,29,,0,0,,,,,,,,,,,,,,,,
3501,0,0.0525,2.58,2.17,,,-0.1,-0.02,-0.01,-2,-1,0,0.1,0.41,25,,,,,,,,,,,,,,,,,,,
3511,0,0.0526,2.56,2.15,1.34,,-0.12,-0.04,-0.01,-2,-1,0,0.13,0.41,31,,,,,,,,,,,,,,,,,,,
3521,0,0.0528,2.54,2.16,,,-0.13,-0.03,-0.01,-2,-1,0,0.13,0.41,33,,,,,,,,,,,,,,,,,,,
3531,0,0.053,2.56,2.18,1.37,,-0.1,-0.04,-0.01,-2,-1,0,0.11,0.41,26,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.053,0.0,0.0
3541,0,0.0532,2.57,2.15,,,-0.1,-0.04,0.02,-2,-1,0,0.11,0.41,27,,,,,,,,,,,,,,,,,,,
3551,0,0.0533,2.59,2.16,1.36,,-0.08,-0.04,0.03,-2,-1,-0,0.1,0.41,24,,,,,,,,,,,,,,,,,,,
3561,0,0.0535,2.57,2.19,,,-0.09,-0.04,0.05,-1,-1,-0,0.11,0.41,26,,,,,,,,,,,,,,,,,,,
3571,0,0.0536,2.55,2.17,1.37,,-0.08,-0.02,0.03,-1,-1,-0,0.09,0.41,21,,0,0,,,,,,,,,,,,,,,,
3581,0,0.0538,2.56,2.15,,,-0.09,-0.04,0.01,-1,-1,-1,0.1,0.41,25,,,,,,,,,,,,,,,,,,,
3591,0,0.054,2.6,2.19,1.39,,-0.1,-0.01,-0.0,-1,-0,-1,0.1,0.41,23,,,,,,,,,,,,,,,,,,,
3601,0,0.0542,2.57,2.15,,,-0.12,-0.05,-0.01,-1,-0,-1,0.13,0.41,31,,,,,,,,,,,,,,,,,,,
3611,0,0.0543,2.58,2.18,1.36,,-0.13,-0.05,0.01,-1,-0,-1,0.14,0.41,35,,0,0,,,,,,,,,,,,,,,,
3621,0,0.0545,2.61,2.17,,,-0.09,-0.07,0.04,-1,-0,-1,0.12,0.41,30,,,,,,,,,,,,,,,,,,,
3631,0,0.0546,2.61,2.2,1.39,,-0.09,-0.07,0.07,-1,-0,-1,0.14,0.41,34,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0546,0.0,0.0
3641,0,0.0548,2.61,2.18,,,-0.06,-0.04,0.07,-1,-1,-1,0.1,0.41,25,,,,,,,,,,,,,,,,,,,
3651,0,0.055,2.57,2.16,1.36,,-0.09,-0.07,0.08,-1,-1,-1,0.14,0.41,33,,0,0,,,,,,,,,,,,,,,,
3661,0,0.0552,2.58,2.18,,,-0.09,-0.04,0.06,-1,-1,-1,0.12,0.41,28,,,,,,,,,,,,,,,,,,,
3671,0,0.0553,2.59,2.2,1.38,,-0.11,-0.06,0.01,-1,-0,-1,0.12,0.41,30,,,,,,,,,,,,,,,,,,,
3681,0,0.0555,2.55,2.17,,,-0.07,-0.02,-0.02,-1,-0,-1,0.07,0.41,18,,,,,,,,,,,,,,,,,,,
3691,0,0.0556,2.58,2.2,1.39,,-0.12,-0.02,-0.02,-1,-0,-1,0.13,0.41,31,,0,0,,,,,,,,,,,,,,,,
3701,0,0.0558,2.58,2.17,,,-0.15,-0.04,-0.02,-1,0,-1,0.15,0.41,37,,,,,,,,,,,,,,,,,,,
3711,0,0.056,2.6,2.2,1.39,,-0.15,-0.07,-0.05,-1,1,-1,0.18,0.41,43,,,,,,,,,,,,,,,,,,,
3721,0,0.0562,2.59,2.16,,,-0.12,-0.1,-0.05,-1,1,-1,0.17,0.41,40,,,,,,,,,,,,,,,,,,,
3731,0,0.0563,2.64,2.2,1.39,,-0.15,-0.1,-0.01,-1,1,-1,0.18,0.41,44,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0563,0.0,0.0
