"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Analog1"|"Volts"|0.0|5.0|100,"Analog3"|"Volts"|0.0|5.0|100,"Analog4"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|100,"AccelY"|"G"|-3.0|3.0|100,"AccelZ"|"G"|-3.0|3.0|100,"Yaw"|"Deg/Sec"|-120|120|100,"Pitch"|"Deg/Sec"|-120|120|100,"Roll"|"Deg/Sec"|-120|120|100,"Gsum"|"G"|0.0|3.0|100,"GsumMax"|"G"|0.0|3.0|100,"GsumPct"|"%"|0|100|100,"EngineTemp"|"C"|0|300|1,"RPM"|""|0|10000|25,"TPS"|"%"|0|100|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10,"LapDelta"|"s"|0.0|0.0|10,"BestLap"|"Min"|0.0|0.0|10
2028,0,0.0281,2.59,2.19,1.46,,0.05,-0.06,-0.01,-0,1,0,0.08,0.39,19,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0281,0.0,0.0
2038,0,0.0282,2.56,2.18,,,0.04,-0.07,0.01,-0,1,0,0.08,0.39,21,,,,,,,,,,,,,,,,,,,
2048,0,0.0284,2.59,2.19,1.48,,0.01,-0.06,0.01,-0,1,0,0.06,0.39,16,,0,0,,,,,,,,,,,,,,,,
2058,0,0.0286,2.58,2.17,,,0.02,-0.06,-0.01,-0,1,0,0.06,0.39,16,,,,,,,,,,,,,,,,,,,
2068,0,0.0288,2.59,2.18,1.47,,0.05,-0.07,-0.02,-0,1,0,0.09,0.39,23,,,,,,,,,,,,,,,,,,,
2078,0,0.0289,2.58,2.18,,,-0.01,-0.05,-0.05,-0,1,0,0.07,0.39,18,,,,,,,,,,,,,,,,,,,
2088,0,0.0291,2.59,2.19,1.47,,0.03,-0.04,-0.03,-0,1,0,0.06,0.39,15,,0,0,,,,,,,,,,,,,,,,
2098,0,0.0292,2.57,2.15,,,0.03,-0.05,0.06,-0,1,0,0.09,0.39,22,,,,,,,,,,,,,,,,,,,
2108,0,0.0294,2.59,2.18,1.47,,0.03,-0.06,0.08,-0,1,0,0.1,0.39,26,,,,,,,,,,,,,,,,,,,
2118,0,0.0296,2.58,2.17,,,0.02,-0.05,0.03,-0,0,0,0.06,0.39,16,,,,,,,,,,,,,,,,,,,
2128,0,0.0298,2.56,2.15,1.45,,0.06,-0.08,0.1,-0,0,0,0.14,0.39,35,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0298,0.0,0.0
2138,0,0.0299,2.59,2.19,,,0.03,-0.06,0.11,-0,0,0,0.13,0.39,35,,,,,,,,,,,,,,,,,,,
2148,0,0.0301,2.59,2.18,1.47,,0.05,-0.06,0.06,-0,0,0,0.1,0.39,25,,,,,,,,,,,,,,,,,,,
2158,0,0.0302,2.6,2.19,,,0.02,-0.05,0.06,-0,1,0,0.08,0.39,22,,,,,,,,,,,,,,,,,,,
2168,0,0.0304,2.57,2.14,1.45,,0.0,-0.03,0.08,-0,1,0,0.08,0.39,21,,0,0,,,,,,,,,,,,,,,,
2178,0,0.0306,2.57,2.16,,,0.06,-0.07,0.1,-0,1,0,0.14,0.39,35,,,,,,,,,,,,,,,,,,,
2188,0,0.0308,2.6,2.18,1.48,,0.03,-0.05,0.07,-0,1,0,0.09,0.39,24,,,,,,,,,,,,,,,,,,,
2198,0,0.0309,2.6,2.19,,,0.04,-0.04,0.03,-0,2,0,0.06,0.39,16,,,,,,,,,,,,,,,,,,,
2208,0,0.0311,2.62,2.19,1.49,,0.02,-0.05,0.04,-0,2,0,0.07,0.39,17,,0,0,,,,,,,,,,,,,,,,
2218,0,0.0312,2.62,2.19,,,-0.01,-0.02,0.04,-0,2,-0,0.05,0.39,12,,,,,,,,,,,,,,,,,,,
2228,0,0.0314,2.6,2.18,1.46,,-0.02,-0.08,0.03,-0,2,-0,0.09,0.39,22,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0314,0.0,0.0
2238,0,0.0316,2.59,2.18,,,-0.02,-0.06,0.03,-0,3,-1,0.07,0.39,18,,,,,,,,,,,,,,,,,,,
2248,0,0.0318,2.63,2.19,1.48,,-0.06,-0.08,0.02,-0,3,-1,0.1,0.39,27,,0,0,,,,,,,,,,,,,,,,
2258,0,0.0319,2.6,2.17,,,-0.06,-0.1,0.02,-0,3,-1,0.12,0.39,30,,,,,,,,,,,,,,,,,,,
2268,0,0.0321,2.63,2.19,1.48,,-0.04,-0.08,0.04,-0,3,-1,0.1,0.39,25,,,,,,,,,,,,,,,,,,,
2278,0,0.0322,2.6,2.17,,,-0.03,-0.1,0.06,0,3,-0,0.12,0.39,31,,,,,,,,,,,,,,,,,,,
2288,0,0.0324,2.63,2.19,1.47,,-0.04,-0.08,0.03,0,3,-0,0.09,0.39,23,,0,0,,,,,,,,,,,,,,,,
2298,0,0.0326,2.64,2.2,,,-0.06,-0.09,0.05,0,3,-0,0.12,0.39,30,,,,,,,,,,,,,,,,,,,
2308,0,0.0328,2.64,2.17,1.45,,-0.09,-0.06,0.05,0,3,-0,0.12,0.39,30,,,,,,,,,,,,,,,,,,,
2318,0,0.0329,2.64,2.2,,,-0.09,-0.08,-0.03,0,4,-0,0.12,0.39,31,,,,,,,,,,,,,,,,,,,
2328,0,0.0331,2.61,2.18,1.46,12.84,-0.07,-0.04,-0.05,0,4,0,0.09,0.39,24,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0331,0.0,0.0
2338,0,0.0332,2.64,2.2,,,-0.12,-0.05,-0.02,0,4,0,0.13,0.39,34,,,,,,,,,,,,,,,,,,,
2348,0,0.0334,2.65,2.21,1.48,,-0.15,-0.04,-0.05,0,4,-0,0.16,0.39,42,,,,,,,,,,,,,,,,,,,
2358,0,0.0336,2.62,2.19,,,-0.14,-0.08,-0.05,-0,5,0,0.17,0.39,44,,,,,,,,,,,,,,,,,,,
2368,0,0.0338,2.65,2.22,1.48,,-0.14,-0.07,0.01,-0,5,-0,0.16,0.39,42,,0,0,,,,,,,,,,,,,,,,
2378,0,0.0339,2.61,2.2,,,-0.19,-0.07,0.01,-0,5,-0,0.2,0.39,51,,,,,,,,,,,,,,,,,,,
2388,0,0.0341,2.64,2.22,1.48,,-0.23,-0.09,0.03,-0,6,-0,0.25,0.39,65,,,,,,,,,,,,,,,,,,,
2398,0,0.0342,2.67,2.24,,,-0.18,-0.08,0.04,-0,6,-0,0.2,0.39,52,,,,,,,,,,,,,,,,,,,
2408,0,0.0344,2.66,2.24,1.49,,-0.18,-0.11,0.07,0,6,-0,0.22,0.39,57,,0,0,,,,,,,,,,,,,,,,
2418,0,0.0346,2.64,2.21,,,-0.19,-0.1,0.04,0,7,0,0.22,0.39,57,,,,,,,,,,,,,,,,,,,
2428,0,0.0348,2.68,2.25,1.46,,-0.22,-0.12,0.08,0,7,0,0.26,0.39,68,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0348,0.0,0.0
2438,0,0.0349,2.68,2.24,,,-0.2,-0.07,0.15,0,6,0,0.26,0.39,68,,,,,,,,,,,,,,,,,,,
2448,0,0.0351,2.65,2.22,1.47,,-0.2,-0.1,0.11,0,7,0,0.24,0.39,63,,0,0,,,,,,,,,,,,,,,,
2458,0,0.0352,2.65,2.23,,,-0.2,-0.05,0.04,1,7,0,0.21,0.39,54,,,,,,,,,,,,,,,,,,,
2468,0,0.0354,2.68,2.25,1.48,,-0.23,-0.06,0.1,1,7,0,0.26,0.39,66,,,,,,,,,,,,,,,,,,,
2478,0,0.0356,2.68,2.24,,,-0.23,-0.03,0.09,1,6,0,0.25,0.39,65,,,,,,,,,,,,,,,,,,,
2488,0,0.0358,2.68,2.25,1.48,,-0.23,-0.01,0.02,1,7,0,0.23,0.39,60,,0,0,,,,,,,,,,,,,,,,
2498,0,0.0359,2.68,2.26,,,-0.2,-0.01,-0.0,1,7,-0,0.2,0.39,52,,,,,,,,,,,,,,,,,,,
2508,0,0.0361,2.69,2.24,1.47,,-0.24,0.01,0.07,1,6,-0,0.25,0.39,64,,,,,,,,,,,,,,,,,,,
2518,0,0.0362,2.69,2.26,,,-0.27,0.04,0.07,1,6,-0,0.28,0.39,73,,,,,,,,,,,,,,,,,,,
2528,0,0.0364,2.69,2.27,1.49,,-0.28,0.02,0.0,1,6,-1,0.28,0.39,72,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0364,0.0,0.0
2538,0,0.0366,2.67,2.24,,,-0.23,0.07,0.0,1,5,-1,0.24,0.39,62,,,,,,,,,,,,,,,,,,,
2548,0,0.0368,2.67,2.24,1.46,,-0.26,0.01,0.06,1,5,-1,0.27,0.39,70,,,,,,,,,,,,,,,,,,,
2558,0,0.0369,2.65,2.23,,,-0.28,0.05,0.03,1,5,-1,0.28,0.39,73,,,,,,,,,,,,,,,,,,,
2568,0,0.0371,2.67,2.23,1.45,,-0.26,0.0,0.0,1,5,-1,0.26,0.39,68,,0,0,,,,,,,,,,,,,,,,
2578,0,0.0372,2.68,2.22,,,-0.23,0.04,0.01,1,4,-1,0.23,0.39,60,,,,,,,,,,,,,,,,,,,
2588,0,0.0374,2.67,2.21,1.45,,-0.25,0.03,0.07,1,4,-1,0.26,0.39,66,,,,,,,,,,,,,,,,,,,
2598,0,0.0376,2.67,2.25,,,-0.26,0.06,0.11,1,4,-1,0.29,0.39,75,,,,,,,,,,,,,,,,,,,
2608,0,0.0377,2.67,2.24,1.48,,-0.26,0.03,0.11,1,4,-1,0.28,0.39,73,,0,0,,,,,,,,,,,,,,,,
2618,0,0.0379,2.68,2.24,,,-0.22,0.06,0.1,1,3,-1,0.25,0.39,66,,,,,,,,,,,,,,,,,,,
2628,0,0.0381,2.68,2.24,1.48,,-0.22,0.04,0.17,1,3,-1,0.28,0.39,73,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0381,0.0,0.0
2638,0,0.0382,2.63,2.23,,,-0.24,0.08,0.21,1,3,-1,0.33,0.39,85,,,,,,,,,,,,,,,,,,,
2648,0,0.0384,2.68,2.25,1.48,,-0.25,0.04,0.18,1,2,-1,0.31,0.39,79,,0,0,,,,,,,,,,,,,,,,
2658,0,0.0386,2.64,2.19,,,-0.22,0.07,0.18,1,2,-1,0.29,0.39,75,,,,,,,,,,,,,,,,,,,
2668,0,0.0388,2.68,2.24,1.48,,-0.23,0.04,0.25,1,2,-1,0.34,0.39,87,,,,,,,,,,,,,,,,,,,
2678,0,0.0389,2.64,2.2,,,-0.23,0.08,0.3,1,2,-1,0.38,0.39,99,,,,,,,,,,,,,,,,,,,
2688,0,0.0391,2.69,2.24,1.48,,-0.22,0.03,0.25,1,2,-1,0.33,0.39,86,,0,0,,,,,,,,,,,,,,,,
2698,0,0.0392,2.65,2.19,,,-0.21,0.06,0.21,2,2,-1,0.3,0.39,78,,,,,,,,,,,,,,,,,,,
2708,0,0.0394,2.69,2.23,1.48,,-0.2,0.03,0.28,2,2,-1,0.35,0.39,89,,,,,,,,,,,,,,,,,,,
2718,0,0.0396,2.69,2.24,,,-0.21,0.08,0.35,2,1,-1,0.41,0.41,100,,,,,,,,,,,,,,,,,,,
2728,0,0.0398,2.67,2.21,1.45,,-0.18,0.06,0.31,2,1,-1,0.37,0.41,88,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0398,0.0,0.0
2738,0,0.0399,2.69,2.24,,,-0.18,0.09,0.27,2,1,-1,0.34,0.41,81,,,,,,,,,,,,,,,,,,,
2748,0,0.0401,2.66,2.22,1.47,,-0.18,0.05,0.32,2,2,-1,0.38,0.41,91,,,,,,,,,,,,,,,,,,,
2758,0,0.0402,2.69,2.23,,,-0.18,0.1,0.37,2,1,-1,0.43,0.43,100,,,,,,,,,,,,,,,,,,,
2768,0,0.0404,2.69,2.24,1.44,,-0.16,0.06,0.37,2,2,-1,0.41,0.43,96,,0,0,,,,,,,,,,,,,,,,
2778,0,0.0406,2.66,2.22,,,-0.16,0.07,0.31,2,2,-1,0.36,0.43,85,,,,,,,,,,,,,,,,,,,
2788,0,0.0408,2.7,2.24,1.48,,-0.17,0.06,0.3,2,2,-1,0.35,0.43,83,,,,,,,,,,,,,,,,,,,
2798,0,0.0409,2.67,2.2,,,-0.17,0.06,0.36,2,2,-1,0.4,0.43,94,,,,,,,,,,,,,,,,,,,
2808,0,0.0411,2.69,2.24,1.48,,-0.13,0.03,0.33,2,2,-1,0.35,0.43,83,,0,0,,,,,,,,,,,,,,,,
2818,0,0.0413,2.69,2.23,,,-0.18,0.02,0.27,1,2,-1,0.33,0.43,77,,,,,,,,,,,,,,,,,,,
2828,0,0.0414,2.66,2.22,1.47,,-0.2,0.01,0.23,1,2,-1,0.3,0.43,71,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0414,0.0,0.0
2838,0,0.0416,2.67,2.22,,,-0.23,-0.01,0.2,1,3,-1,0.3,0.43,71,,,,,,,,,,,,,,,,,,,
2848,0,0.0418,2.68,2.24,1.48,,-0.18,-0.02,0.19,1,3,-1,0.26,0.43,62,,0,0,,,,,,,,,,,,,,,,
2858,0,0.0419,2.69,2.23,,,-0.2,-0.02,0.16,1,3,-1,0.26,0.43,62,,,,,,,,,,,,,,,,,,,
2868,0,0.0421,2.69,2.24,1.48,,-0.23,-0.02,0.11,1,3,-1,0.26,0.43,61,,,,,,,,,,,,,,,,,,,
2878,0,0.0422,2.69,2.24,,,-0.26,-0.03,0.09,1,2,-1,0.27,0.43,64,,,,,,,,,,,,,,,,,,,
2888,0,0.0424,2.68,2.23,1.47,,-0.22,-0.01,0.1,1,2,-1,0.24,0.43,57,,0,0,,,,,,,,,,,,,,,,
2898,0,0.0426,2.69,2.23,,,-0.23,-0.02,0.13,1,1,-1,0.27,0.43,63,,,,,,,,,,,,,,,,,,,
2908,0,0.0428,2.69,2.22,1.47,,-0.23,0.01,0.13,1,1,-1,0.26,0.43,62,,,,,,,,,,,,,,,,,,,
2918,0,0.0429,2.68,2.21,,,-0.22,-0.02,0.1,1,0,-1,0.24,0.43,56,,,,,,,,,,,,,,,,,,,
2928,0,0.0431,2.66,2.2,1.44,,-0.23,0.01,0.08,1,0,-1,0.25,0.43,58,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0431,0.0,0.0
2938,0,0.0432,2.67,2.21,,,-0.23,-0.01,0.16,1,-0,-1,0.28,0.43,67,,,,,,,,,,,,,,,,,,,
2948,0,0.0434,2.68,2.23,1.47,,-0.27,0.01,0.19,1,-0,-1,0.33,0.43,77,,,,,,,,,,,,,,,,,,,
2958,0,0.0436,2.68,2.23,,,-0.2,-0.01,0.14,1,0,-1,0.25,0.43,59,,,,,,,,,,,,,,,,,,,
2968,0,0.0438,2.64,2.2,1.46,,-0.24,-0.01,0.08,1,0,-1,0.25,0.43,60,,0,0,,,,,,,,,,,,,,,,
2978,0,0.0439,2.68,2.23,,,-0.23,-0.03,0.06,1,1,-1,0.24,0.43,56,,,,,,,,,,,,,,,,,,,
2988,0,0.0441,2.62,2.17,1.43,,-0.28,-0.02,0.07,1,1,-1,0.29,0.43,67,,,,,,,,,,,,,,,,,,,
2998,0,0.0442,2.66,2.19,,,-0.22,-0.03,0.05,1,1,-1,0.23,0.43,53,,,,,,,,,,,,,,,,,,,
3008,0,0.0444,2.68,2.22,1.47,,-0.25,-0.04,0.06,0,1,-1,0.26,0.43,61,,0,0,,,,,,,,,,,,,,,,
3018,0,0.0446,2.66,2.2,,,-0.24,-0.03,0.05,0,0,-1,0.24,0.43,57,,,,,,,,,,,,,,,,,,,
3028,0,0.0448,2.67,2.23,1.49,,-0.26,-0.05,0.05,0,0,-1,0.27,0.43,62,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0448,0.0,0.0
3038,0,0.0449,2.68,2.23,,,-0.25,-0.02,0.04,-0,0,-1,0.25,0.43,59,,,,,,,,,,,,,,,,,,,
3048,0,0.0451,2.67,2.23,1.48,,-0.24,-0.04,0.09,-0,-0,-1,0.26,0.43,61,,0,0,,,,,,,,,,,,,,,,
3058,0,0.0452,2.67,2.22,,,-0.3,-0.02,0.08,-0,-0,-1,0.31,0.43,72,,,,,,,,,,,,,,,,,,,
3068,0,0.0454,2.66,2.2,1.46,,-0.2,-0.06,0.04,-0,0,-1,0.21,0.43,50,,,,,,,,,,,,,,,,,,,
3078,0,0.0456,2.65,2.22,,,-0.26,-0.04,0.02,-0,0,-1,0.26,0.43,61,,,,,,,,,,,,,,,,,,,
3088,0,0.0458,2.67,2.21,1.48,,-0.23,-0.05,-0.01,-0,0,-1,0.23,0.43,55,,0,0,,,,,,,,,,,,,,,,
3098,0,0.0459,2.66,2.2,,,-0.29,-0.02,0.02,-0,0,-1,0.29,0.43,69,,,,,,,,,,,,,,,,,,,
3108,0,0.0461,2.65,2.2,1.48,,-0.23,-0.04,0.02,-0,-0,-1,0.24,0.43,56,,,,,,,,,,,,,,,,,,,
3118,0,0.0462,2.62,2.19,,,-0.23,-0.06,0.1,-1,-1,-1,0.26,0.43,61,,,,,,,,,,,,,,,,,,,
3128,0,0.0464,2.65,2.2,1.49,,-0.26,-0.06,0.1,-1,-1,-0,0.28,0.43,67,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0464,0.0,0.0
3138,0,0.0466,2.66,2.2,,,-0.23,-0.09,0.05,-1,-1,-0,0.25,0.43,58,,,,,,,,,,,,,,,,,,,
3148,0,0.0468,2.65,2.19,1.46,,-0.27,-0.06,-0.01,-1,-1,0,0.27,0.43,65,,,,,,,,,,,,,,,,,,,
3158,0,0.0469,2.62,2.16,,,-0.24,-0.1,-0.02,-1,-1,0,0.26,0.43,61,,,,,,,,,,,,,,,,,,,
3168,0,0.0471,2.63,2.18,1.46,,-0.3,-0.05,-0.01,-1,-1,0,0.3,0.43,71,,0,0,,,,,,,,,,,,,,,,
3178,0,0.0472,2.65,2.19,,,-0.21,-0.05,-0.03,-1,-1,1,0.22,0.43,52,,,,,,,,,,,,,,,,,,,
3188,0,0.0474,2.66,2.2,1.48,,-0.25,-0.03,0.02,-1,-2,1,0.26,0.43,60,,,,,,,,,,,,,,,,,,,
3198,0,0.0476,2.64,2.18,,,-0.24,-0.01,0.04,-1,-2,1,0.25,0.43,58,,,,,,,,,,,,,,,,,,,
3208,0,0.0478,2.62,2.19,1.47,,-0.21,-0.01,0.02,-1,-2,1,0.22,0.43,51,,0,0,,,,,,,,,,,,,,,,
3218,0,0.0479,2.66,2.21,,,-0.23,-0.0,-0.03,-2,-2,1,0.23,0.43,54,,,,,,,,,,,,,,,,,,,
3228,0,0.0481,2.62,2.18,1.46,,-0.21,-0.03,-0.04,-2,-2,1,0.22,0.43,51,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0481,0.0,0.0
3238,0,0.0482,2.66,2.19,,,-0.29,-0.01,-0.03,-2,-2,0,0.29,0.43,69,,,,,,,,,,,,,,,,,,,
3248,0,0.0484,2.63,2.19,1.45,,-0.2,-0.02,-0.03,-2,-2,1,0.21,0.43,48,,0,0,,,,,,,,,,,,,,,,
3258,0,0.0486,2.65,2.21,,,-0.23,0.0,-0.01,-2,-2,1,0.23,0.43,54,,,,,,,,,,,,,,,,,,,
3268,0,0.0487,2.65,2.21,1.48,,-0.2,-0.01,-0.02,-2,-2,0,0.2,0.43,48,,,,,,,,,,,,,,,,,,,
3278,0,0.0489,2.64,2.19,,,-0.22,-0.01,-0.02,-2,-2,0,0.22,0.43,53,,,,,,,,,,,,,,,,,,,
3288,0,0.0491,2.65,2.21,1.48,,-0.24,-0.02,-0.03,-2,-2,0,0.25,0.43,58,,0,0,,,,,,,,,,,,,,,,
3298,0,0.0492,2.63,2.18,,,-0.22,-0.03,-0.03,-2,-2,0,0.22,0.43,53,,,,,,,,,,,,,,,,,,,
3308,0,0.0494,2.65,2.21,1.48,,-0.27,-0.03,-0.05,-2,-2,0,0.27,0.43,65,,,,,,,,,,,,,,,,,,,
3318,0,0.0496,2.65,2.21,,,-0.18,-0.03,-0.06,-2,-2,0,0.19,0.43,45,,,,,,,,,,,,,,,,,,,
3328,0,0.0498,2.63,2.19,1.47,12.84,-0.25,-0.01,0.0,-2,-2,-0,0.25,0.43,59,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0498,0.0,0.0
3338,0,0.0499,2.65,2.2,,,-0.22,-0.02,0.02,-2,-3,-0,0.22,0.43,52,,,,,,,,,,,,,,,,,,,
3348,0,0.0501,2.64,2.19,1.47,,-0.2,-0.02,0.04,-2,-3,-0,0.21,0.43,49,,,,,,,,,,,,,,,,,,,
3358,0,0.0502,2.62,2.18,,,-0.21,-0.03,0.01,-1,-2,-0,0.21,0.43,50,,,,,,,,,,,,,,,,,,,
3368,0,0.0504,2.65,2.19,1.47,,-0.2,-0.06,0.02,-1,-2,-0,0.21,0.43,48,,0,0,,,,,,,,,,,,,,,,
3378,0,0.0506,2.64,2.19,,,-0.28,-0.04,0.02,-1,-1,-0,0.28,0.43,66,,,,,,,,,,,,,,,,,,,
3388,0,0.0508,2.64,2.15,1.45,,-0.18,-0.05,0.01,-1,-1,-0,0.19,0.43,45,,,,,,,,,,,,,,,,,,,
3398,0,0.0509,2.65,2.19,,,-0.21,-0.03,0.02,-1,-1,0,0.22,0.43,51,,,,,,,,,,,,,,,,,,,
3408,0,0.0511,2.63,2.16,1.44,,-0.19,0.01,0.01,-1,-2,-0,0.19,0.43,45,,0,0,,,,,,,,,,,,,,,,
3418,0,0.0512,2.61,2.16,,,-0.21,-0.02,0.03,-1,-2,-0,0.21,0.43,50,,,,,,,,,,,,,,,,,,,
3428,0,0.0514,2.65,2.19,1.48,,-0.21,0.0,0.0,-1,-2,-0,0.21,0.43,50,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0514,0.0,0.0
3438,0,0.0516,2.64,2.18,,,-0.2,-0.03,0.01,-1,-2,-1,0.2,0.43,48,,,,,,,,,,,,,,,,,,,
3448,0,0.0518,2.64,2.19,1.48,,-0.28,-0.02,0.02,-1,-1,-1,0.28,0.43,66,,0,0,,,,,,,,,,,,,,,,
3458,0,0.0519,2.62,2.14,,,-0.21,-0.02,0.01,-1,-1,-1,0.21,0.43,50,,,,,,,,,,,,,,,,,,,
3468,0,0.0521,2.65,2.19,1.48,,-0.26,-0.03,0.02,-0,-1,-1,0.26,0.43,62,,,,,,,,,,,,,,,,,,,
3478,0,0.0522,2.66,2.19,,,-0.21,-0.05,-0.0,-0,-1,-1,0.22,0.43,51,,,,,,,,,,,,,,,,,,,
3488,0,0.0524,2.66,2.19,1.47,,-0.24,-0.05,0.0,-0,-2,-1,0.25,0.43,58,,0,0,,,,,,,,,,,,,,,,
3498,0,0.0526,2.63,2.15,,,-0.24,-0.06,0.01,0,-2,-1,0.25,0.43,59,,,,,,,,,,,,,,,,,,,
3508,0,0.0528,2.62,2.16,1.46,,-0.25,-0.11,0.02,0,-2,-1,0.27,0.43,64,,,,,,,,,,,,,,,,,,,
3518,0,0.0529,2.66,2.18,,,-0.3,-0.09,-0.02,0,-1,-1,0.31,0.43,74,,,,,,,,,,,,,,,,,,,
3528,0,0.0531,2.67,2.19,1.47,,-0.22,-0.1,-0.04,1,-1,-0,0.24,0.43,57,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0531,0.0,0.0
3538,0,0.0532,2.67,2.18,,,-0.27,-0.08,-0.05,1,-0,-0,0.28,0.43,67,,,,,,,,,,,,,,,,,,,
3548,0,0.0534,2.67,2.18,1.47,,-0.23,-0.07,-0.09,1,-1,-0,0.26,0.43,60,,,,,,,,,,,,,,,,,,,
3558,0,0.0536,2.67,2.18,,,-0.26,-0.07,-0.07,1,-1,-0,0.28,0.43,65,,,,,,,,,,,,,,,,,,,
3568,0,0.0538,2.63,2.15,1.45,,-0.23,-0.07,-0.04,2,-1,-0,0.25,0.43,58,,0,0,,,,,,,,,,,,,,,,
3578,0,0.0539,2.64,2.18,,,-0.23,-0.06,0.04,2,-1,-0,0.25,0.43,58,,,,,,,,,,,,,,,,,,,
3588,0,0.0541,2.66,2.19,1.48,,-0.25,-0.07,0.06,1,-1,-0,0.27,0.43,63,,,,,,,,,,,,,,,,,,,
3598,0,0.0542,2.66,2.18,,,-0.2,-0.08,0.03,1,-1,-0,0.22,0.43,51,,,,,,,,,,,,,,,,,,,
3608,0,0.0544,2.64,2.16,1.46,,-0.26,-0.09,-0.03,1,-0,-0,0.28,0.43,66,,0,0,,,,,,,,,,,,,,,,
3618,0,0.0546,2.65,2.17,,,-0.22,-0.09,-0.08,1,-0,-0,0.25,0.43,59,,,,,,,,,,,,,,,,,,,
3628,0,0.0548,2.64,2.16,1.46,,-0.27,-0.08,-0.09,1,0,-0,0.3,0.43,70,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0548,0.0,0.0
3638,0,0.0549,2.63,2.14,,,-0.23,-0.08,-0.09,2,0,-0,0.25,0.43,60,,,,,,,,,,,,,,,,,,,
3648,0,0.0551,2.67,2.19,1.48,,-0.26,-0.09,-0.03,2,0,-0,0.28,0.43,66,,0,0,,,,,,,,,,,,,,,,
3658,0,0.0552,2.68,2.19,,,-0.25,-0.1,0.01,2,-1,-0,0.27,0.43,64,,,,,,,,,,,,,,,,,,,
3668,0,0.0554,2.69,2.19,1.48,,-0.25,-0.12,0.01,2,-0,0,0.27,0.43,64,,,,,,,,,,,,,,,,,,,
3678,0,0.0556,2.69,2.19,,,-0.27,-0.12,-0.04,2,-0,0,0.3,0.43,70,,,,,,,,,,,,,,,,,,,
3688,0,0.0558,2.68,2.18,1.46,,-0.26,-0.13,-0.02,2,-0,0,0.3,0.43,70,,0,0,,,,,,,,,,,,,,,,
3698,0,0.0559,2.65,2.15,,,-0.32,-0.12,-0.01,1,0,0,0.34,0.43,81,,,,,,,,,,,,,,,,,,,
3708,0,0.0561,2.65,2.18,1.46,,-0.25,-0.12,-0.06,2,0,0,0.29,0.43,67,,,,,,,,,,,,,,,,,,,
3718,0,0.0562,2.69,2.16,,,-0.3,-0.1,-0.05,2,-0,0,0.32,0.43,76,,,,,,,,,,,,,,,,,,,
3728,0,0.0564,2.66,2.18,1.47,,-0.28,-0.09,-0.05,2,-1,0,0.3,0.43,71,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0564,0.0,0.0
3738,0,0.0566,2.69,2.2,,,-0.3,-0.09,-0.06,2,-1,0,0.32,0.43,75,,,,,,,,,,,,,,,,,,,
3748,0,0.0568,2.67,2.19,1.47,,-0.3,-0.06,-0.06,2,-2,1,0.31,0.43,73,,,,,,,,,,,,,,,,,,,
