"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Analog1"|"Volts"|0.0|5.0|100,"Analog3"|"Volts"|0.0|5.0|100,"Analog4"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|100,"AccelY"|"G"|-3.0|3.0|100,"AccelZ"|"G"|-3.0|3.0|100,"Yaw"|"Deg/Sec"|-120|120|100,"Pitch"|"Deg/Sec"|-120|120|100,"Roll"|"Deg/Sec"|-120|120|100,"Gsum"|"G"|0.0|3.0|100,"GsumMax"|"G"|0.0|3.0|100,"GsumPct"|"%"|0|100|100,"EngineTemp"|"C"|0|300|1,"RPM"|""|0|10000|25,"TPS"|"%"|0|100|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10,"LapDelta"|"s"|0.0|0.0|10,"BestLap"|"Min"|0.0|0.0|10
2045,0,0.0278,2.75,2.23,,,-0.28,-0.05,-0.16,6,-0,-0,0.33,0.4,82,,,,,,,,,,,,,,,,,,,
2055,0,0.028,2.74,2.2,1.39,,-0.3,-0.03,-0.17,6,-0,-0,0.35,0.4,87,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.028,0.0,0.0
2065,0,0.0281,2.75,2.23,,,-0.33,-0.04,-0.2,6,-1,-0,0.39,0.4,97,,,,,,,,,,,,,,,,,,,
2075,0,0.0283,2.73,2.21,1.4,,-0.31,-0.0,-0.2,6,-1,0,0.36,0.4,91,,0,0,,,,,,,,,,,,,,,,
2085,0,0.0284,2.75,2.23,,,-0.3,-0.01,-0.12,6,-1,0,0.33,0.4,82,,,,,,,,,,,,,,,,,,,
2095,0,0.0286,2.75,2.24,1.43,,-0.32,0.02,-0.07,6,-1,0,0.33,0.4,82,,,,,,,,,,,,,,,,,,,
2105,0,0.0288,2.74,2.23,,,-0.3,0.0,-0.07,6,-1,-0,0.3,0.4,76,,,,,,,,,,,,,,,,,,,
2115,0,0.029,2.74,2.2,1.4,,-0.34,0.03,-0.08,6,-1,-0,0.35,0.4,87,,0,0,,,,,,,,,,,,,,,,
2125,0,0.0291,2.75,2.23,,,-0.32,-0.0,-0.06,6,-1,-1,0.32,0.4,81,,,,,,,,,,,,,,,,,,,
2135,0,0.0293,2.76,2.22,1.42,,-0.36,0.02,-0.08,5,-0,-1,0.37,0.4,92,,,,,,,,,,,,,,,,,,,
2145,0,0.0294,2.74,2.23,,,-0.28,0.01,-0.09,5,-0,-1,0.29,0.4,73,,,,,,,,,,,,,,,,,,,
2155,0,0.0296,2.74,2.21,1.4,,-0.33,0.0,-0.11,5,-0,-1,0.35,0.4,87,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0296,0.0,0.0
2165,0,0.0298,2.75,2.23,,,-0.33,-0.0,-0.12,5,-1,-1,0.35,0.4,87,,,,,,,,,,,,,,,,,,,
2175,0,0.03,2.73,2.21,1.42,,-0.36,-0.01,-0.12,5,-1,-1,0.38,0.4,96,,,,,,,,,,,,,,,,,,,
2185,0,0.0301,2.75,2.21,,,-0.31,-0.02,-0.11,4,-1,-1,0.33,0.4,83,,,,,,,,,,,,,,,,,,,
2195,0,0.0303,2.71,2.2,1.41,,-0.32,-0.02,-0.05,4,-1,-1,0.33,0.4,81,,0,0,,,,,,,,,,,,,,,,
2205,0,0.0304,2.76,2.2,,,-0.34,-0.02,-0.03,4,-1,-1,0.35,0.4,86,,,,,,,,,,,,,,,,,,,
2215,0,0.0306,2.74,2.22,1.43,,-0.29,-0.03,-0.02,4,-1,-1,0.29,0.4,73,,,,,,,,,,,,,,,,,,,
2225,0,0.0308,2.74,2.22,,,-0.32,-0.04,-0.06,4,-1,-1,0.33,0.4,82,,,,,,,,,,,,,,,,,,,
2235,0,0.031,2.74,2.21,1.4,,-0.27,-0.09,-0.06,4,-1,-1,0.3,0.4,74,,0,0,,,,,,,,,,,,,,,,
2245,0,0.0311,2.75,2.22,,,-0.32,-0.07,-0.06,3,-0,-1,0.33,0.4,82,,,,,,,,,,,,,,,,,,,
2255,0,0.0313,2.74,2.21,1.4,,-0.25,-0.08,-0.02,3,-1,-1,0.26,0.4,65,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0313,0.0,0.0
2265,0,0.0314,2.74,2.21,,,-0.3,-0.09,-0.0,3,-1,-1,0.31,0.4,78,,,,,,,,,,,,,,,,,,,
2275,0,0.0316,2.73,2.23,1.42,,-0.28,-0.1,-0.0,3,-1,-1,0.3,0.4,75,,0,0,,,,,,,,,,,,,,,,
2285,0,0.0318,2.75,2.22,,,-0.28,-0.09,-0.01,3,-1,-1,0.29,0.4,73,,,,,,,,,,,,,,,,,,,
2295,0,0.032,2.71,2.19,1.4,,-0.3,-0.1,-0.02,3,-1,-1,0.31,0.4,78,,,,,,,,,,,,,,,,,,,
2305,0,0.0321,2.73,2.2,,,-0.31,-0.1,0.02,3,-0,-1,0.32,0.4,81,,,,,,,,,,,,,,,,,,,
2315,0,0.0323,2.75,2.22,1.42,,-0.37,-0.09,-0.01,3,0,-0,0.38,0.4,95,,0,0,,,,,,,,,,,,,,,,
2325,0,0.0325,2.75,2.22,,,-0.28,-0.09,-0.04,3,0,-0,0.3,0.4,74,,,,,,,,,,,,,,,,,,,
2335,0,0.0326,2.75,2.23,1.43,,-0.32,-0.08,-0.04,3,-0,-0,0.33,0.4,83,,,,,,,,,,,,,,,,,,,
2345,0,0.0328,2.75,2.23,,,-0.29,-0.07,-0.02,3,-1,-0,0.3,0.4,74,,,,,,,,,,,,,,,,,,,
2355,0,0.033,2.74,2.22,1.42,12.83,-0.34,-0.04,-0.01,3,-1,-0,0.34,0.4,85,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.033,0.0,0.0
2365,0,0.0331,2.74,2.21,,,-0.31,-0.06,-0.02,3,-1,-0,0.32,0.4,79,,,,,,,,,,,,,,,,,,,
2375,0,0.0333,2.71,2.17,1.4,,-0.3,-0.05,0.02,2,-1,0,0.3,0.4,76,,,,,,,,,,,,,,,,,,,
2385,0,0.0334,2.72,2.2,,,-0.34,-0.06,0.01,2,-1,0,0.34,0.4,86,,,,,,,,,,,,,,,,,,,
2395,0,0.0336,2.75,2.22,1.43,,-0.26,-0.06,-0.02,2,-1,-0,0.27,0.4,67,,0,0,,,,,,,,,,,,,,,,
2405,0,0.0338,2.71,2.21,,,-0.32,-0.07,-0.04,2,-1,-0,0.33,0.4,82,,,,,,,,,,,,,,,,,,,
2415,0,0.034,2.76,2.22,1.42,,-0.27,-0.07,-0.04,2,-1,-0,0.28,0.4,70,,,,,,,,,,,,,,,,,,,
2425,0,0.0341,2.74,2.2,,,-0.31,-0.04,-0.02,2,-1,0,0.31,0.4,79,,,,,,,,,,,,,,,,,,,
2435,0,0.0343,2.73,2.19,1.39,,-0.24,-0.07,-0.03,2,-2,0,0.26,0.4,64,,0,0,,,,,,,,,,,,,,,,
2445,0,0.0344,2.71,2.19,,,-0.27,-0.06,0.0,1,-1,1,0.28,0.4,70,,,,,,,,,,,,,,,,,,,
2455,0,0.0346,2.73,2.21,1.42,,-0.3,-0.08,0.02,1,-1,1,0.31,0.4,79,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0346,0.0,0.0
2465,0,0.0348,2.76,2.22,,,-0.25,-0.06,0.01,1,-1,1,0.26,0.4,64,,,,,,,,,,,,,,,,,,,
2475,0,0.035,2.76,2.21,1.41,,-0.29,-0.05,-0.05,1,-1,1,0.3,0.4,75,,0,0,,,,,,,,,,,,,,,,
2485,0,0.0351,2.74,2.21,,,-0.25,-0.04,-0.05,0,-1,1,0.26,0.4,65,,,,,,,,,,,,,,,,,,,
2495,0,0.0353,2.74,2.21,1.4,,-0.35,-0.01,-0.03,0,-1,1,0.35,0.4,87,,,,,,,,,,,,,,,,,,,
2505,0,0.0354,2.72,2.19,,,-0.27,-0.02,-0.04,-0,-1,1,0.28,0.4,69,,,,,,,,,,,,,,,,,,,
2515,0,0.0356,2.74,2.22,1.43,,-0.29,-0.04,0.01,-0,-1,1,0.29,0.4,73,,0,0,,,,,,,,,,,,,,,,
2525,0,0.0358,2.76,2.23,,,-0.27,-0.05,0.04,-1,-2,1,0.28,0.4,69,,,,,,,,,,,,,,,,,,,
2535,0,0.036,2.76,2.22,1.43,,-0.25,-0.1,0.05,-1,-1,1,0.27,0.4,67,,,,,,,,,,,,,,,,,,,
2545,0,0.0361,2.72,2.22,,,-0.28,-0.09,0.05,-1,-1,1,0.3,0.4,74,,,,,,,,,,,,,,,,,,,
2555,0,0.0363,2.71,2.18,1.4,,-0.24,-0.13,0.04,-2,-1,1,0.27,0.4,68,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0363,0.0,0.0
2565,0,0.0364,2.75,2.22,,,-0.27,-0.1,0.01,-2,-0,2,0.29,0.4,72,,,,,,,,,,,,,,,,,,,
2575,0,0.0366,2.75,2.22,1.43,,-0.2,-0.08,0.0,-2,-0,2,0.21,0.4,53,,,,,,,,,,,,,,,,,,,
2585,0,0.0368,2.72,2.18,,,-0.25,-0.07,0.01,-2,-0,2,0.26,0.4,65,,,,,,,,,,,,,,,,,,,
2595,0,0.037,2.71,2.2,1.41,,-0.22,-0.06,0.03,-2,-0,2,0.23,0.4,58,,0,0,,,,,,,,,,,,,,,,
2605,0,0.0371,2.74,2.22,,,-0.23,-0.06,0.03,-2,-0,2,0.24,0.4,59,,,,,,,,,,,,,,,,,,,
2615,0,0.0373,2.75,2.2,1.42,,-0.26,-0.06,0.01,-3,0,2,0.27,0.4,68,,,,,,,,,,,,,,,,,,,
2625,0,0.0374,2.74,2.22,,,-0.25,-0.05,0.03,-3,1,2,0.25,0.4,63,,,,,,,,,,,,,,,,,,,
2635,0,0.0376,2.75,2.22,1.42,,-0.31,-0.04,0.04,-3,1,2,0.31,0.4,78,,0,0,,,,,,,,,,,,,,,,
2645,0,0.0378,2.74,2.22,,,-0.22,-0.04,0.04,-3,2,2,0.23,0.4,58,,,,,,,,,,,,,,,,,,,
2655,0,0.038,2.72,2.2,1.41,,-0.3,-0.02,0.03,-4,1,2,0.3,0.4,75,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.038,0.0,0.0
2665,0,0.0381,2.74,2.22,,,-0.28,-0.03,0.03,-4,1,2,0.29,0.4,72,,,,,,,,,,,,,,,,,,,
2675,0,0.0383,2.73,2.22,1.42,,-0.31,0.01,0.02,-4,1,2,0.31,0.4,77,,0,0,,,,,,,,,,,,,,,,
2685,0,0.0384,2.7,2.18,,,-0.26,0.02,0.05,-4,1,2,0.27,0.4,67,,,,,,,,,,,,,,,,,,,
2695,0,0.0386,2.73,2.21,1.41,,-0.29,0.01,0.1,-4,1,2,0.3,0.4,76,,,,,,,,,,,,,,,,,,,
2705,0,0.0388,2.7,2.2,,,-0.32,0.05,0.11,-5,1,2,0.34,0.4,85,,,,,,,,,,,,,,,,,,,
2715,0,0.039,2.73,2.22,1.42,,-0.26,0.03,0.09,-5,1,2,0.28,0.4,70,,0,0,,,,,,,,,,,,,,,,
2725,0,0.0391,2.72,2.19,,,-0.31,0.04,0.08,-5,1,1,0.33,0.4,81,,,,,,,,,,,,,,,,,,,
2735,0,0.0393,2.72,2.2,1.42,,-0.3,0.01,0.08,-5,2,1,0.31,0.4,78,,,,,,,,,,,,,,,,,,,
2745,0,0.0394,2.72,2.22,,,-0.35,0.0,0.04,-5,2,1,0.35,0.4,87,,,,,,,,,,,,,,,,,,,
2755,0,0.0396,2.76,2.23,1.42,,-0.27,-0.03,0.01,-6,2,2,0.27,0.4,68,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0396,0.0,0.0
2765,0,0.0398,2.75,2.21,,,-0.3,-0.05,0.04,-6,1,2,0.3,0.4,75,,,,,,,,,,,,,,,,,,,
2775,0,0.0399,2.76,2.22,1.42,,-0.3,-0.04,0.06,-6,0,2,0.3,0.4,76,,,,,,,,,,,,,,,,,,,
2785,0,0.0401,2.75,2.23,,,-0.26,-0.05,0.05,-6,0,3,0.27,0.4,67,,,,,,,,,,,,,,,,,,,
2795,0,0.0403,2.76,2.23,1.43,,-0.28,-0.04,0.05,-6,0,3,0.28,0.4,71,,0,0,,,,,,,,,,,,,,,,
2805,0,0.0404,2.75,2.22,,,-0.25,-0.03,0.08,-6,0,3,0.27,0.4,67,,,,,,,,,,,,,,,,,,,
2815,0,0.0406,2.73,2.2,1.39,,-0.31,-0.02,0.05,-7,1,3,0.31,0.4,78,,,,,,,,,,,,,,,,,,,
2825,0,0.0408,2.75,2.22,,,-0.21,-0.03,0.0,-7,1,3,0.22,0.4,54,,,,,,,,,,,,,,,,,,,
2835,0,0.041,2.74,2.23,1.43,,-0.29,0.01,-0.01,-7,1,3,0.29,0.4,72,,0,0,,,,,,,,,,,,,,,,
2845,0,0.0411,2.7,2.2,,,-0.27,0.03,0.0,-7,1,3,0.27,0.4,67,,,,,,,,,,,,,,,,,,,
2855,0,0.0413,2.75,2.22,1.41,,-0.3,0.03,0.02,-7,1,3,0.31,0.4,77,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0413,0.0,0.0
2865,0,0.0414,2.74,2.21,,,-0.25,0.03,0.0,-7,0,3,0.25,0.4,64,,,,,,,,,,,,,,,,,,,
2875,0,0.0416,2.75,2.2,1.4,,-0.28,0.0,0.04,-7,0,3,0.28,0.4,70,,0,0,,,,,,,,,,,,,,,,
2885,0,0.0418,2.73,2.19,,,-0.29,-0.0,0.05,-8,-0,3,0.29,0.4,73,,,,,,,,,,,,,,,,,,,
2895,0,0.042,2.74,2.2,1.4,,-0.24,-0.03,0.02,-8,-0,3,0.24,0.4,60,,,,,,,,,,,,,,,,,,,
2905,0,0.0421,2.75,2.22,,,-0.27,-0.04,-0.0,-8,-0,3,0.27,0.4,68,,,,,,,,,,,,,,,,,,,
2915,0,0.0423,2.74,2.22,1.43,,-0.24,-0.03,-0.01,-8,0,3,0.25,0.4,61,,0,0,,,,,,,,,,,,,,,,
2925,0,0.0424,2.71,2.2,,,-0.3,-0.03,-0.03,-8,1,3,0.31,0.4,76,,,,,,,,,,,,,,,,,,,
2935,0,0.0426,2.75,2.22,1.43,,-0.23,-0.01,-0.04,-8,1,3,0.23,0.4,57,,,,,,,,,,,,,,,,,,,
2945,0,0.0428,2.75,2.2,,,-0.28,0.02,-0.05,-8,1,3,0.29,0.4,72,,,,,,,,,,,,,,,,,,,
2955,0,0.043,2.75,2.23,1.42,,-0.27,0.0,-0.07,-8,0,3,0.28,0.4,71,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.043,0.0,0.0
2965,0,0.0431,2.74,2.23,,,-0.3,0.01,-0.08,-8,0,3,0.31,0.4,77,,,,,,,,,,,,,,,,,,,
2975,0,0.0433,2.75,2.23,1.42,,-0.29,0.03,-0.08,-8,-0,3,0.31,0.4,76,,,,,,,,,,,,,,,,,,,
2985,0,0.0435,2.75,2.23,,,-0.3,0.01,-0.04,-8,-0,3,0.3,0.4,75,,,,,,,,,,,,,,,,,,,
2995,0,0.0436,2.76,2.23,1.42,,-0.32,0.02,-0.04,-8,-1,3,0.32,0.4,80,,0,0,,,,,,,,,,,,,,,,
3005,0,0.0438,2.72,2.21,,,-0.26,-0.01,-0.05,-8,-1,3,0.27,0.4,67,,,,,,,,,,,,,,,,,,,
3015,0,0.044,2.75,2.23,1.43,,-0.3,-0.0,-0.07,-8,-1,3,0.31,0.4,78,,,,,,,,,,,,,,,,,,,
3025,0,0.0441,2.71,2.19,,,-0.27,-0.04,-0.07,-8,-1,3,0.28,0.4,70,,,,,,,,,,,,,,,,,,,
3035,0,0.0443,2.74,2.22,1.42,,-0.32,-0.03,-0.08,-8,-0,3,0.34,0.4,84,,0,0,,,,,,,,,,,,,,,,
3045,0,0.0444,2.75,2.23,,,-0.25,-0.05,-0.09,-8,-0,3,0.27,0.4,68,,,,,,,,,,,,,,,,,,,
3055,0,0.0446,2.76,2.23,1.43,,-0.29,-0.05,-0.09,-8,-0,3,0.31,0.4,77,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0446,0.0,0.0
3065,0,0.0448,2.75,2.22,,,-0.28,-0.05,-0.09,-8,-0,3,0.3,0.4,74,,,,,,,,,,,,,,,,,,,
3075,0,0.045,2.75,2.23,1.43,,-0.3,-0.04,-0.11,-8,-0,3,0.32,0.4,80,,0,0,,,,,,,,,,,,,,,,
3085,0,0.0451,2.72,2.22,,,-0.28,-0.03,-0.12,-8,-1,3,0.31,0.4,76,,,,,,,,,,,,,,,,,,,
3095,0,0.0453,2.75,2.23,1.43,,-0.27,-0.02,-0.08,-8,-1,3,0.28,0.4,71,,,,,,,,,,,,,,,,,,,
3105,0,0.0454,2.76,2.23,,,-0.28,-0.02,-0.07,-8,-2,3,0.29,0.4,73,,,,,,,,,,,,,,,,,,,
3115,0,0.0456,2.75,2.23,1.43,,-0.25,-0.04,-0.09,-8,-2,3,0.26,0.4,66,,0,0,,,,,,,,,,,,,,,,
3125,0,0.0458,2.76,2.23,,,-0.26,-0.04,-0.12,-8,-2,3,0.29,0.4,71,,,,,,,,,,,,,,,,,,,
3135,0,0.046,2.75,2.22,1.39,,-0.23,-0.09,-0.09,-8,-2,4,0.26,0.4,65,,,,,,,,,,,,,,,,,,,
3145,0,0.0461,2.75,2.18,,,-0.27,-0.08,-0.09,-8,-1,4,0.3,0.4,75,,,,,,,,,,,,,,,,,,,
3155,0,0.0463,2.75,2.17,1.43,,-0.17,-0.2,0.01,-7,-0,4,0.26,0.4,66,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0463,0.0,0.0
3165,0,0.0464,2.74,2.12,,,-0.18,-0.17,0.03,-7,-0,5,0.25,0.4,62,,,,,,,,,,,,,,,,,,,
3175,0,0.0466,2.69,2.07,1.4,,-0.13,-0.2,0.08,-8,0,5,0.25,0.4,63,,,,,,,,,,,,,,,,,,,
3185,0,0.0468,2.61,2.05,,,-0.14,-0.21,0.05,-8,1,6,0.26,0.4,65,,,,,,,,,,,,,,,,,,,
3195,0,0.047,2.55,2.05,1.42,,-0.01,-0.19,0.07,-8,1,7,0.2,0.4,50,,0,0,,,,,,,,,,,,,,,,
3205,0,0.0471,2.46,2.01,,,0.0,-0.12,0.11,-8,2,8,0.17,0.4,42,,,,,,,,,,,,,,,,,,,
3215,0,0.0473,2.43,2.02,1.39,,0.04,-0.0,0.13,-8,3,8,0.13,0.4,33,,,,,,,,,,,,,,,,,,,
3225,0,0.0474,2.42,2.09,,,0.05,0.06,0.07,-8,4,7,0.11,0.4,27,,,,,,,,,,,,,,,,,,,
3235,0,0.0476,2.44,2.13,1.43,,0.08,0.18,-0.01,-8,5,6,0.2,0.4,50,,0,0,,,,,,,,,,,,,,,,
3245,0,0.0478,2.49,2.16,,,0.05,0.12,0.0,-8,7,4,0.13,0.4,34,,,,,,,,,,,,,,,,,,,
3255,0,0.048,2.59,2.18,1.4,,0.01,0.15,0.02,-8,8,2,0.16,0.4,39,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.048,0.0,0.0
3265,0,0.0481,2.69,2.23,,,0.03,0.14,0.03,-7,9,0,0.15,0.4,38,,,,,,,,,,,,,,,,,,,
3275,0,0.0483,2.78,2.27,1.42,,-0.06,0.1,-0.06,-7,10,-2,0.13,0.4,32,,0,0,,,,,,,,,,,,,,,,
3285,0,0.0484,2.86,2.27,,,-0.1,-0.02,-0.1,-7,10,-2,0.14,0.4,36,,,,,,,,,,,,,,,,,,,
3295,0,0.0486,2.91,2.33,1.42,,-0.21,-0.14,-0.19,-6,10,-2,0.32,0.4,80,,,,,,,,,,,,,,,,,,,
3305,0,0.0488,2.9,2.36,,,-0.19,-0.16,-0.25,-6,9,-1,0.35,0.4,89,,,,,,,,,,,,,,,,,,,
3315,0,0.049,2.83,2.36,1.41,,-0.24,-0.16,-0.25,-6,8,1,0.38,0.4,96,,0,0,,,,,,,,,,,,,,,,
3325,0,0.0491,2.83,2.38,,,-0.27,-0.13,-0.29,-6,7,2,0.41,0.41,100,,,,,,,,,,,,,,,,,,,
3335,0,0.0493,2.79,2.36,1.42,,-0.34,-0.0,-0.24,-6,6,3,0.41,0.41,100,,,,,,,,,,,,,,,,,,,
3345,0,0.0494,2.73,2.34,,,-0.28,0.03,-0.15,-6,6,2,0.32,0.41,78,,,,,,,,,,,,,,,,,,,
3355,0,0.0496,2.69,2.3,1.4,12.73,-0.25,0.04,-0.14,-6,5,3,0.29,0.41,70,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0496,0.0,0.0
3365,0,0.0498,2.65,2.27,,,-0.16,0.12,-0.14,-5,3,3,0.25,0.41,60,,,,,,,,,,,,,,,,,,,
3375,0,0.05,2.71,2.27,1.42,,-0.15,0.2,-0.14,-5,2,3,0.29,0.41,69,,,,,,,,,,,,,,,,,,,
3385,0,0.0501,2.72,2.25,,,-0.17,0.14,-0.19,-4,1,2,0.29,0.41,71,,,,,,,,,,,,,,,,,,,
3395,0,0.0503,2.72,2.23,1.39,,-0.19,0.13,-0.25,-4,1,2,0.34,0.41,82,,0,0,,,,,,,,,,,,,,,,
3405,0,0.0504,2.76,2.28,,,-0.23,0.04,-0.2,-4,-1,2,0.31,0.41,74,,,,,,,,,,,,,,,,,,,
3415,0,0.0506,2.75,2.29,1.42,,-0.22,0.02,-0.18,-4,-1,3,0.29,0.41,70,,,,,,,,,,,,,,,,,,,
3425,0,0.0508,2.78,2.3,,,-0.27,0.05,-0.17,-5,-2,4,0.32,0.41,78,,,,,,,,,,,,,,,,,,,
3435,0,0.0509,2.82,2.34,1.42,,-0.34,-0.0,-0.07,-4,-4,5,0.35,0.41,84,,0,0,,,,,,,,,,,,,,,,
3445,0,0.0511,2.8,2.34,,,-0.45,0.1,-0.1,-4,-5,5,0.47,0.47,100,,,,,,,,,,,,,,,,,,,
3455,0,0.0513,2.79,2.33,1.41,,-0.43,0.17,-0.14,-4,-8,6,0.48,0.48,100,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0513,0.0,0.0
3465,0,0.0514,2.74,2.32,,,-0.45,0.16,-0.18,-5,-10,5,0.51,0.51,100,,,,,,,,,,,,,,,,,,,
3475,0,0.0516,2.66,2.28,1.41,,-0.47,0.28,-0.13,-5,-12,4,0.56,0.56,100,,0,0,,,,,,,,,,,,,,,,
3485,0,0.0518,2.62,2.22,,,-0.41,0.3,-0.11,-4,-13,2,0.52,0.56,93,,,,,,,,,,,,,,,,,,,
3495,0,0.052,2.62,2.14,1.41,,-0.29,0.33,-0.09,-4,-15,-0,0.45,0.56,79,,,,,,,,,,,,,,,,,,,
3505,0,0.0521,2.6,2.07,,,-0.23,0.3,-0.03,-4,-16,-4,0.38,0.56,68,,,,,,,,,,,,,,,,,,,
3515,0,0.0523,2.6,2.03,1.42,,-0.1,0.17,-0.12,-4,-17,-6,0.23,0.56,42,,0,0,,,,,,,,,,,,,,,,
3525,0,0.0524,2.57,2.0,,,-0.07,0.05,-0.1,-4,-17,-7,0.14,0.56,24,,,,,,,,,,,,,,,,,,,
3535,0,0.0526,2.59,2.0,1.42,,0.06,0.13,-0.02,-4,-16,-6,0.14,0.56,25,,,,,,,,,,,,,,,,,,,
3545,0,0.0528,2.61,2.03,,,0.03,0.25,-0.1,-4,-15,-6,0.27,0.56,48,,,,,,,,,,,,,,,,,,,
3555,0,0.053,2.64,2.01,1.41,,0.09,0.2,-0.17,-4,-14,-6,0.28,0.56,49,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.053,0.0,0.0
3565,0,0.0531,2.63,1.97,,,0.06,0.13,-0.08,-3,-12,-6,0.16,0.56,29,,,,,,,,,,,,,,,,,,,
3575,0,0.0533,2.68,2.0,1.41,,0.14,0.06,-0.09,-3,-11,-5,0.18,0.56,32,,,,,,,,,,,,,,,,,,,
3585,0,0.0534,2.67,1.99,,,0.17,-0.04,-0.12,-2,-10,-4,0.22,0.56,38,,,,,,,,,,,,,,,,,,,
3595,0,0.0536,2.62,1.96,1.38,,0.23,-0.03,-0.1,-2,-8,-3,0.25,0.56,44,,0,0,,,,,,,,,,,,,,,,
3605,0,0.0538,2.65,2.03,,,0.23,-0.06,-0.05,-1,-6,-2,0.25,0.56,44,,,,,,,,,,,,,,,,,,,
3615,0,0.054,2.63,2.06,1.42,,0.25,-0.09,-0.06,-1,-4,-1,0.27,0.56,48,,,,,,,,,,,,,,,,,,,
3625,0,0.0541,2.64,2.07,,,0.25,-0.08,-0.06,-0,-2,0,0.27,0.56,48,,,,,,,,,,,,,,,,,,,
3635,0,0.0543,2.62,2.08,1.38,,0.22,-0.08,-0.01,0,-0,1,0.23,0.56,41,,0,0,,,,,,,,,,,,,,,,
3645,0,0.0544,2.66,2.14,,,0.27,0.03,0.01,1,2,2,0.27,0.56,48,,,,,,,,,,,,,,,,,,,
3655,0,0.0546,2.68,2.17,1.42,,0.23,0.0,-0.03,2,4,2,0.23,0.56,41,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0546,0.0,0.0
3665,0,0.0548,2.67,2.18,,,0.18,0.08,0.03,2,5,2,0.2,0.56,35,,,,,,,,,,,,,,,,,,,
3675,0,0.055,2.72,2.22,1.42,,0.13,0.1,0.04,3,7,1,0.17,0.56,30,,0,0,,,,,,,,,,,,,,,,
3685,0,0.0551,2.72,2.2,,,0.11,0.1,0.05,3,9,1,0.16,0.56,28,,,,,,,,,,,,,,,,,,,
3695,0,0.0553,2.73,2.25,1.42,,0.02,0.17,0.05,3,10,-0,0.18,0.56,31,,,,,,,,,,,,,,,,,,,
3705,0,0.0554,2.75,2.27,,,-0.0,0.17,0.09,4,11,-1,0.2,0.56,35,,,,,,,,,,,,,,,,,,,
3715,0,0.0556,2.76,2.26,1.42,,0.0,0.19,0.12,4,11,-2,0.22,0.56,39,,0,0,,,,,,,,,,,,,,,,
3725,0,0.0558,2.76,2.26,,,-0.05,0.14,0.1,4,12,-3,0.18,0.56,33,,,,,,,,,,,,,,,,,,,
3735,0,0.056,2.74,2.26,1.38,,-0.04,0.14,0.09,5,12,-3,0.17,0.56,31,,,,,,,,,,,,,,,,,,,
3745,0,0.0561,2.76,2.27,,,-0.11,0.07,0.11,5,12,-4,0.17,0.56,30,,,,,,,,,,,,,,,,,,,
3755,0,0.0563,2.73,2.27,1.42,,-0.17,0.08,0.09,5,12,-4,0.21,0.56,37,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0563,0.0,0.0
3765,0,0.0564,2.72,2.24,,,-0.2,0.06,0.05,5,12,-4,0.21,0.56,37,,,,,,,,,,,,,,,,,,,
