"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Analog1"|"Volts"|0.0|5.0|100,"Analog3"|"Volts"|0.0|5.0|100,"Analog4"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|100,"AccelY"|"G"|-3.0|3.0|100,"AccelZ"|"G"|-3.0|3.0|100,"Yaw"|"Deg/Sec"|-120|120|100,"Pitch"|"Deg/Sec"|-120|120|100,"Roll"|"Deg/Sec"|-120|120|100,"Gsum"|"G"|0.0|3.0|100,"GsumMax"|"G"|0.0|3.0|100,"GsumPct"|"%"|0|100|100,"EngineTemp"|"C"|0|300|1,"RPM"|""|0|10000|25,"TPS"|"%"|0|100|25,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10,"LapDelta"|"s"|0.0|0.0|10,"BestLap"|"Min"|0.0|0.0|10
367,0,0.0002,2.67,2.12,,,-0.09,-0.07,-0.04,-0,-1,1,0.12,0.12,100,,,,,,,,,,,,,,,,,,,
377,0,0.0003,2.71,2.15,1.39,,-0.2,-0.07,-0.1,0,-1,1,0.23,0.23,100,,0,0,,,,,,,,,,,,,,,,
387,0,0.0005,2.69,2.15,,,-0.09,-0.06,-0.05,-0,-1,1,0.12,0.23,53,,,,,,,,,,,,,,,,,,,
397,0,0.0006,2.67,2.14,1.38,,-0.08,-0.05,-0.07,-0,-0,1,0.12,0.23,52,,,,,,,,,,,,,,,,,,,
407,0,0.0008,2.67,2.13,,,-0.06,-0.06,-0.04,-0,-1,1,0.09,0.23,39,,,,,,,,,,,,,,,,,,,
417,0,0.001,2.7,2.15,1.39,,-0.07,-0.06,-0.01,-0,-1,1,0.09,0.23,40,,0,0,,,,,,,,,,,,,,,,
427,0,0.0012,2.66,2.11,,,-0.07,-0.06,-0.03,-0,-0,0,0.1,0.23,43,,,,,,,,,,,,,,,,,,,
437,0,0.0013,2.7,2.15,1.39,,-0.02,-0.06,-0.01,-0,-0,1,0.06,0.23,27,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0013,0.0,0.0
447,0,0.0015,2.7,2.14,,,-0.08,-0.06,-0.01,-0,-1,1,0.1,0.23,44,,,,,,,,,,,,,,,,,,,
457,0,0.0016,2.7,2.14,1.38,,-0.04,-0.05,0.03,-0,-1,1,0.07,0.23,30,,0,0,,,,,,,,,,,,,,,,
467,0,0.0018,2.68,2.13,,,-0.03,-0.05,0.0,-0,-1,1,0.06,0.23,26,,,,,,,,,,,,,,,,,,,
477,0,0.002,2.71,2.16,1.39,,-0.03,-0.06,0.01,-0,-1,0,0.06,0.23,28,,,,,,,,,,,,,,,,,,,
487,0,0.0022,2.69,2.15,,,-0.03,-0.06,0.03,-0,-1,1,0.07,0.23,31,,,,,,,,,,,,,,,,,,,
497,0,0.0023,2.68,2.12,1.36,,-0.03,-0.06,0.02,-0,-1,0,0.07,0.23,30,,0,0,,,,,,,,,,,,,,,,
507,0,0.0025,2.7,2.16,,,0.01,-0.06,0.04,-0,-1,1,0.07,0.23,30,,,,,,,,,,,,,,,,,,,
517,0,0.0026,2.69,2.13,1.38,,-0.03,-0.06,0.01,-0,-1,1,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
527,0,0.0028,2.7,2.15,,,-0.0,-0.05,0.04,-0,-1,1,0.06,0.23,28,,,,,,,,,,,,,,,,,,,
537,0,0.003,2.69,2.13,1.37,,0.0,-0.05,0.02,-0,-1,1,0.05,0.23,23,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.003,0.0,0.0
547,0,0.0032,2.7,2.15,,,0.01,-0.05,0.02,-0,-1,1,0.06,0.23,24,,,,,,,,,,,,,,,,,,,
557,0,0.0033,2.71,2.15,1.39,,-0.0,-0.05,0.02,-0,-1,1,0.06,0.23,25,,,,,,,,,,,,,,,,,,,
567,0,0.0035,2.7,2.15,,,-0.01,-0.05,0.01,-0,-0,0,0.05,0.23,23,,,,,,,,,,,,,,,,,,,
577,0,0.0036,2.68,2.12,1.36,,0.01,-0.05,0.02,-0,-0,0,0.06,0.23,26,,0,0,,,,,,,,,,,,,,,,
587,0,0.0038,2.71,2.16,,,-0.02,-0.06,0.02,-0,-1,0,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
597,0,0.004,2.7,2.15,1.39,,0.0,-0.05,0.04,-0,-1,1,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
607,0,0.0042,2.67,2.12,,,0.01,-0.05,0.02,-0,-1,0,0.06,0.23,24,,,,,,,,,,,,,,,,,,,
617,0,0.0043,2.7,2.15,1.39,,0.0,-0.05,0.01,-0,-1,0,0.06,0.23,24,,0,0,,,,,,,,,,,,,,,,
627,0,0.0045,2.67,2.13,,,0.0,-0.05,0.03,-0,-1,1,0.06,0.23,26,,,,,,,,,,,,,,,,,,,
637,0,0.0046,2.71,2.15,1.39,,-0.0,-0.05,0.02,-0,-1,0,0.05,0.23,22,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0046,0.0,0.0
647,0,0.0048,2.68,2.13,,,0.02,-0.05,0.03,-0,-1,0,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
657,0,0.005,2.7,2.15,1.39,,-0.0,-0.06,0.02,-0,-1,0,0.06,0.23,25,,0,0,,,,,,,,,,,,,,,,
667,0,0.0052,2.7,2.15,,,0.01,-0.05,0.03,-0,-1,1,0.06,0.23,25,,,,,,,,,,,,,,,,,,,
677,0,0.0053,2.67,2.12,1.37,,0.02,-0.05,0.01,-0,-1,1,0.06,0.23,25,,,,,,,,,,,,,,,,,,,
687,0,0.0055,2.69,2.14,,,0.01,-0.05,0.01,-0,-1,0,0.06,0.23,24,,,,,,,,,,,,,,,,,,,
697,0,0.0056,2.7,2.15,1.39,,0.01,-0.05,0.03,-0,-1,0,0.06,0.23,27,,0,0,,,,,,,,,,,,,,,,
707,0,0.0058,2.7,2.16,,,0.01,-0.05,0.02,-0,-0,0,0.05,0.23,23,,,,,,,,,,,,,,,,,,,
717,0,0.006,2.67,2.12,1.38,,0.03,-0.05,0.02,-0,-1,0,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
727,0,0.0061,2.7,2.12,,,0.01,-0.06,0.01,-0,-1,1,0.06,0.23,25,,,,,,,,,,,,,,,,,,,
737,0,0.0063,2.7,2.15,1.39,,0.02,-0.05,0.02,-0,-1,1,0.06,0.23,25,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0063,0.0,0.0
747,0,0.0065,2.7,2.15,,,0.03,-0.05,0.02,-0,-1,0,0.07,0.23,28,,,,,,,,,,,,,,,,,,,
757,0,0.0066,2.68,2.14,1.38,,0.02,-0.06,0.02,-0,-1,0,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
767,0,0.0068,2.7,2.15,,,0.02,-0.06,0.02,-0,-1,0,0.07,0.23,28,,,,,,,,,,,,,,,,,,,
777,0,0.007,2.68,2.14,1.38,,0.01,-0.05,0.01,-0,-1,0,0.06,0.23,24,,0,0,,,,,,,,,,,,,,,,
787,0,0.0072,2.68,2.14,,,0.03,-0.06,0.02,-0,-1,0,0.07,0.23,29,,,,,,,,,,,,,,,,,,,
797,0,0.0073,2.66,2.13,1.36,,0.02,-0.06,0.02,0,-1,0,0.07,0.23,29,,,,,,,,,,,,,,,,,,,
807,0,0.0075,2.7,2.15,,,0.02,-0.06,0.02,-0,-1,0,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
817,0,0.0076,2.7,2.14,1.38,,0.04,-0.06,0.01,0,-1,0,0.07,0.23,30,,0,0,,,,,,,,,,,,,,,,
827,0,0.0078,2.67,2.13,,,0.03,-0.06,0.0,0,-1,0,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
837,0,0.008,2.71,2.15,1.39,,0.03,-0.06,0.02,0,-0,0,0.07,0.23,29,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.008,0.0,0.0
847,0,0.0082,2.68,2.11,,,0.02,-0.05,0.0,0,-0,0,0.06,0.23,24,,,,,,,,,,,,,,,,,,,
857,0,0.0083,2.69,2.11,1.36,,0.04,-0.06,0.01,0,-1,0,0.07,0.23,29,,0,0,,,,,,,,,,,,,,,,
867,0,0.0085,2.67,2.15,,,0.03,-0.06,-0.0,0,-1,0,0.07,0.23,28,,,,,,,,,,,,,,,,,,,
877,0,0.0086,2.67,2.12,1.35,,0.02,-0.05,0.01,0,-0,0,0.06,0.23,24,,,,,,,,,,,,,,,,,,,
887,0,0.0088,2.71,2.15,,,0.04,-0.05,0.02,0,-0,0,0.07,0.23,30,,,,,,,,,,,,,,,,,,,
897,0,0.009,2.68,2.12,1.36,,0.03,-0.05,0.01,0,-0,0,0.06,0.23,26,,0,0,,,,,,,,,,,,,,,,
907,0,0.0092,2.7,2.15,,,0.04,-0.06,0.02,0,-0,0,0.07,0.23,30,,,,,,,,,,,,,,,,,,,
917,0,0.0093,2.68,2.13,1.36,,0.03,-0.05,-0.0,0,-0,0,0.06,0.23,25,,,,,,,,,,,,,,,,,,,
927,0,0.0095,2.7,2.15,,,0.04,-0.05,0.01,0,-0,0,0.07,0.23,30,,,,,,,,,,,,,,,,,,,
937,0,0.0096,2.66,2.14,1.37,,0.04,-0.06,0.0,0,-0,0,0.07,0.23,30,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0096,0.0,0.0
947,0,0.0098,2.69,2.15,,,0.03,-0.05,0.0,0,-0,0,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
957,0,0.01,2.7,2.15,1.39,,0.05,-0.06,0.01,0,-0,0,0.08,0.23,33,,,,,,,,,,,,,,,,,,,
967,0,0.0102,2.69,2.13,,,0.04,-0.06,0.0,0,-0,0,0.07,0.23,29,,,,,,,,,,,,,,,,,,,
977,0,0.0103,2.71,2.15,1.39,,0.04,-0.06,0.01,0,-0,0,0.07,0.23,31,,0,0,,,,,,,,,,,,,,,,
987,0,0.0105,2.67,2.11,,,0.03,-0.05,-0.0,0,-0,0,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
997,0,0.0106,2.7,2.13,1.38,,0.04,-0.06,0.0,0,-0,0,0.07,0.23,32,,,,,,,,,,,,,,,,,,,
1007,0,0.0108,2.7,2.15,,,0.04,-0.06,-0.01,0,-0,0,0.07,0.23,32,,,,,,,,,,,,,,,,,,,
1017,0,0.011,2.7,2.14,1.38,,0.03,-0.05,0.0,0,-0,0,0.06,0.23,27,,0,0,,,,,,,,,,,,,,,,
1027,0,0.0112,2.67,2.12,,,0.05,-0.06,0.01,0,-0,0,0.08,0.23,34,,,,,,,,,,,,,,,,,,,
1037,0,0.0113,2.71,2.15,1.4,,0.04,-0.06,0.01,0,-0,0,0.07,0.23,29,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0113,0.0,0.0
1047,0,0.0115,2.7,2.15,,,0.05,-0.06,0.01,0,-0,0,0.08,0.23,33,,,,,,,,,,,,,,,,,,,
1057,0,0.0116,2.7,2.15,1.37,,0.04,-0.05,-0.0,0,-0,0,0.07,0.23,29,,0,0,,,,,,,,,,,,,,,,
1067,0,0.0118,2.61,2.1,,,0.05,-0.06,0.01,0,-0,0,0.08,0.23,33,,,,,,,,,,,,,,,,,,,
1077,0,0.012,2.7,2.15,1.39,,0.04,-0.07,0.01,0,-0,0,0.08,0.23,34,,,,,,,,,,,,,,,,,,,
1087,0,0.0122,2.68,2.12,,,0.04,-0.06,-0.0,0,-0,0,0.07,0.23,30,,,,,,,,,,,,,,,,,,,
1097,0,0.0123,2.71,2.15,1.39,,0.05,-0.06,0.0,0,-0,0,0.08,0.23,36,,0,0,,,,,,,,,,,,,,,,
1107,0,0.0125,2.7,2.14,,,0.04,-0.06,-0.01,0,-0,0,0.07,0.23,31,,,,,,,,,,,,,,,,,,,
1117,0,0.0126,2.7,2.15,1.39,,0.05,-0.06,0.0,0,-0,0,0.08,0.23,35,,,,,,,,,,,,,,,,,,,
1127,0,0.0128,2.7,2.15,,,0.04,-0.06,-0.01,0,-0,0,0.07,0.23,31,,,,,,,,,,,,,,,,,,,
1137,0,0.013,2.71,2.16,1.4,,0.05,-0.06,-0.01,0,-0,0,0.08,0.23,35,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.013,0.0,0.0
1147,0,0.0132,2.71,2.15,,,0.05,-0.07,-0.02,0,-0,0,0.09,0.23,37,,,,,,,,,,,,,,,,,,,
1157,0,0.0133,2.71,2.16,1.4,,0.04,-0.06,-0.02,0,-0,0,0.07,0.23,32,,,,,,,,,,,,,,,,,,,
1167,0,0.0135,2.71,2.16,,,0.06,-0.06,0.0,0,-0,0,0.09,0.23,37,,,,,,,,,,,,,,,,,,,
1177,0,0.0136,2.7,2.15,1.39,,0.04,-0.06,-0.0,0,-0,0,0.07,0.23,31,,0,0,,,,,,,,,,,,,,,,
1187,0,0.0138,2.71,2.15,,,0.05,-0.07,0.0,0,-0,0,0.08,0.23,36,,,,,,,,,,,,,,,,,,,
1197,0,0.014,2.7,2.12,1.37,,0.05,-0.06,-0.01,0,-0,0,0.08,0.23,35,,,,,,,,,,,,,,,,,,,
1207,0,0.0142,2.68,2.13,,,0.05,-0.06,-0.0,0,-0,0,0.08,0.23,33,,,,,,,,,,,,,,,,,,,
1217,0,0.0143,2.67,2.12,1.36,,0.05,-0.07,0.0,0,-0,0,0.08,0.23,36,,0,0,,,,,,,,,,,,,,,,
1227,0,0.0145,2.69,2.14,,,0.04,-0.06,-0.01,0,0,0,0.07,0.23,31,,,,,,,,,,,,,,,,,,,
1237,0,0.0146,2.71,2.15,1.39,,0.06,-0.07,-0.0,0,0,0,0.09,0.23,39,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0146,0.0,0.0
1247,0,0.0148,2.7,2.15,,,0.04,-0.06,-0.02,0,0,0,0.08,0.23,34,,,,,,,,,,,,,,,,,,,
1257,0,0.015,2.7,2.16,1.4,,0.06,-0.06,-0.01,0,0,0,0.09,0.23,38,,0,0,,,,,,,,,,,,,,,,
1267,0,0.0152,2.7,2.16,,,0.06,-0.06,-0.01,0,0,0,0.08,0.23,34,,,,,,,,,,,,,,,,,,,
1277,0,0.0153,2.7,2.15,1.39,,0.05,-0.06,-0.0,0,0,0,0.08,0.23,34,,,,,,,,,,,,,,,,,,,
1287,0,0.0155,2.7,2.14,,,0.05,-0.07,-0.0,0,0,0,0.09,0.23,38,,,,,,,,,,,,,,,,,,,
1297,0,0.0156,2.71,2.15,1.39,,0.04,-0.06,-0.01,0,0,0,0.07,0.23,32,,0,0,,,,,,,,,,,,,,,,
1307,0,0.0158,2.71,2.15,,,0.06,-0.07,-0.0,0,0,0,0.09,0.23,39,,,,,,,,,,,,,,,,,,,
1317,0,0.016,2.7,2.15,1.4,,0.04,-0.06,-0.02,0,0,0,0.08,0.23,34,,,,,,,,,,,,,,,,,,,
1327,0,0.0162,2.7,2.15,,,0.06,-0.07,-0.02,0,0,0,0.09,0.23,39,,,,,,,,,,,,,,,,,,,
1337,0,0.0163,2.69,2.15,1.39,12.84,0.06,-0.06,-0.02,0,0,0,0.09,0.23,37,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0163,0.0,0.0
1347,0,0.0165,2.7,2.14,,,0.05,-0.07,-0.01,0,0,0,0.08,0.23,35,,,,,,,,,,,,,,,,,,,
1357,0,0.0166,2.69,2.15,1.39,,0.06,-0.07,-0.0,0,0,0,0.09,0.23,39,,,,,,,,,,,,,,,,,,,
1367,0,0.0168,2.67,2.13,,,0.04,-0.06,-0.02,0,0,0,0.08,0.23,34,,,,,,,,,,,,,,,,,,,
1377,0,0.017,2.68,2.14,1.38,,0.06,-0.07,-0.01,0,0,0,0.09,0.23,40,,0,0,,,,,,,,,,,,,,,,
1387,0,0.0172,2.65,2.1,,,0.03,-0.06,-0.04,-0,0,0,0.08,0.23,33,,,,,,,,,,,,,,,,,,,
1397,0,0.0173,2.7,2.15,1.38,,0.05,-0.07,-0.04,-0,0,0,0.09,0.23,40,,,,,,,,,,,,,,,,,,,
1407,0,0.0175,2.69,2.11,,,0.05,-0.06,-0.03,-0,1,0,0.08,0.23,33,,,,,,,,,,,,,,,,,,,
1417,0,0.0176,2.69,2.15,1.39,,0.03,-0.06,-0.01,-0,1,0,0.07,0.23,30,,0,0,,,,,,,,,,,,,,,,
1427,0,0.0178,2.7,2.16,,,0.03,-0.06,-0.01,-0,1,0,0.07,0.23,30,,,,,,,,,,,,,,,,,,,
1437,0,0.018,2.69,2.14,1.37,,0.03,-0.06,-0.02,-0,1,0,0.07,0.23,30,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.018,0.0,0.0
1447,0,0.0182,2.67,2.11,,,0.03,-0.07,-0.0,-0,1,0,0.08,0.23,33,,,,,,,,,,,,,,,,,,,
1457,0,0.0183,2.69,2.13,1.39,,0.04,-0.07,0.02,-0,0,0,0.09,0.23,37,,0,0,,,,,,,,,,,,,,,,
1467,0,0.0185,2.68,2.15,,,0.04,-0.08,0.03,-1,0,0,0.09,0.23,39,,,,,,,,,,,,,,,,,,,
1477,0,0.0187,2.66,2.1,1.33,,0.04,-0.06,-0.02,-1,0,0,0.08,0.23,34,,,,,,,,,,,,,,,,,,,
1487,0,0.0188,2.67,2.12,,,0.03,-0.07,-0.02,-1,0,0,0.08,0.23,35,,,,,,,,,,,,,,,,,,,
1497,0,0.019,2.69,2.12,1.35,,0.02,-0.07,-0.02,-0,0,0,0.08,0.23,34,,0,0,,,,,,,,,,,,,,,,
1507,0,0.0192,2.68,2.14,,,0.03,-0.05,-0.04,-0,0,0,0.07,0.23,31,,,,,,,,,,,,,,,,,,,
1517,0,0.0193,2.71,2.15,1.39,,0.08,-0.07,-0.04,-0,0,0,0.11,0.23,48,,,,,,,,,,,,,,,,,,,
1527,0,0.0195,2.71,2.16,,,0.01,-0.05,-0.07,-0,1,0,0.08,0.23,36,,,,,,,,,,,,,,,,,,,
1537,0,0.0196,2.68,2.13,1.36,,0.04,-0.05,-0.08,-0,1,0,0.11,0.23,46,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0196,0.0,0.0
1547,0,0.0198,2.71,2.16,,,0.04,-0.05,-0.01,-0,1,0,0.06,0.23,28,,,,,,,,,,,,,,,,,,,
1557,0,0.02,2.71,2.15,1.38,,0.03,-0.06,0.03,-0,1,0,0.08,0.23,33,,,,,,,,,,,,,,,,,,,
1567,0,0.0202,2.67,2.12,,,0.04,-0.05,-0.01,-0,1,1,0.06,0.23,27,,,,,,,,,,,,,,,,,,,
1577,0,0.0203,2.71,2.16,1.39,,0.03,-0.08,0.02,-0,1,1,0.09,0.23,39,,0,0,,,,,,,,,,,,,,,,
1587,0,0.0205,2.7,2.15,,,0.07,-0.08,0.06,-0,2,1,0.12,0.23,51,,,,,,,,,,,,,,,,,,,
1597,0,0.0206,2.68,2.15,1.38,,0.05,-0.07,0.04,-0,2,1,0.1,0.23,42,,,,,,,,,,,,,,,,,,,
1607,0,0.0208,2.7,2.12,,,0.04,-0.09,-0.0,-0,2,1,0.1,0.23,42,,,,,,,,,,,,,,,,,,,
1617,0,0.021,2.69,2.15,1.38,,0.03,-0.05,-0.01,-0,2,1,0.06,0.23,28,,0,0,,,,,,,,,,,,,,,,
1627,0,0.0212,2.71,2.17,,,0.03,-0.09,0.02,-0,2,0,0.1,0.23,43,,,,,,,,,,,,,,,,,,,
1637,0,0.0213,2.72,2.17,1.39,,0.04,-0.1,0.01,-0,3,0,0.11,0.23,47,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0213,0.0,0.0
1647,0,0.0215,2.68,2.14,,,0.02,-0.08,-0.03,-0,3,0,0.09,0.23,39,,,,,,,,,,,,,,,,,,,
1657,0,0.0216,2.69,2.16,1.37,,0.02,-0.09,-0.02,0,3,0,0.1,0.23,41,,0,0,,,,,,,,,,,,,,,,
1667,0,0.0218,2.7,2.17,,,0.02,-0.06,-0.03,0,3,0,0.07,0.23,29,,,,,,,,,,,,,,,,,,,
1677,0,0.022,2.7,2.15,1.36,,-0.02,-0.06,-0.03,0,4,0,0.07,0.23,29,,,,,,,,,,,,,,,,,,,
1687,0,0.0222,2.7,2.15,,,0.0,-0.05,-0.05,0,4,0,0.07,0.23,30,,,,,,,,,,,,,,,,,,,
1697,0,0.0223,2.74,2.19,1.4,,-0.04,-0.05,-0.04,-0,3,0,0.07,0.23,32,,0,0,,,,,,,,,,,,,,,,
1707,0,0.0225,2.73,2.18,,,-0.06,-0.07,-0.04,-0,4,0,0.1,0.23,44,,,,,,,,,,,,,,,,,,,
1717,0,0.0226,2.74,2.19,1.39,,-0.06,-0.09,-0.06,-0,4,0,0.13,0.23,54,,,,,,,,,,,,,,,,,,,
1727,0,0.0228,2.7,2.16,,,-0.05,-0.11,-0.04,-0,5,1,0.12,0.23,53,,,,,,,,,,,,,,,,,,,
1737,0,0.023,2.74,2.2,1.4,,-0.07,-0.12,-0.03,-0,6,1,0.14,0.23,61,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.023,0.0,0.0
1747,0,0.0232,2.72,2.19,,,-0.06,-0.14,-0.01,-0,6,1,0.15,0.23,65,,,,,,,,,,,,,,,,,,,
1757,0,0.0233,2.71,2.19,1.38,,-0.05,-0.1,0.04,-0,6,1,0.12,0.23,53,,,,,,,,,,,,,,,,,,,
1767,0,0.0235,2.75,2.21,,,-0.04,-0.13,0.04,0,5,1,0.14,0.23,60,,,,,,,,,,,,,,,,,,,
1777,0,0.0236,2.74,2.21,1.38,,-0.04,-0.11,-0.0,0,5,1,0.12,0.23,50,,0,0,,,,,,,,,,,,,,,,
1787,0,0.0238,2.73,2.22,,,-0.07,-0.11,0.01,0,5,1,0.13,0.23,57,,,,,,,,,,,,,,,,,,,
1797,0,0.024,2.74,2.23,1.39,,-0.09,-0.08,0.03,0,5,1,0.12,0.23,52,,,,,,,,,,,,,,,,,,,
1807,0,0.0242,2.73,2.2,,,-0.13,-0.09,-0.02,0,6,1,0.16,0.23,68,,,,,,,,,,,,,,,,,,,
1817,0,0.0243,2.7,2.2,1.36,,-0.11,-0.07,-0.06,1,6,1,0.14,0.23,62,,0,0,,,,,,,,,,,,,,,,
1827,0,0.0245,2.74,2.22,,,-0.14,-0.06,-0.03,1,6,1,0.16,0.23,68,,,,,,,,,,,,,,,,,,,
1837,0,0.0246,2.74,2.25,1.39,,-0.21,-0.08,-0.03,1,6,1,0.23,0.23,99,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0246,0.0,0.0
1847,0,0.0248,2.75,2.25,,,-0.21,-0.07,-0.09,1,7,1,0.24,0.24,100,,,,,,,,,,,,,,,,,,,
1857,0,0.025,2.74,2.24,1.39,,-0.21,-0.06,-0.06,1,7,1,0.23,0.24,95,,0,0,,,,,,,,,,,,,,,,
1867,0,0.0251,2.76,2.26,,,-0.25,-0.09,-0.02,1,7,1,0.27,0.27,100,,,,,,,,,,,,,,,,,,,
1877,0,0.0253,2.75,2.26,1.39,,-0.3,-0.07,-0.02,1,8,1,0.31,0.31,100,,,,,,,,,,,,,,,,,,,
1887,0,0.0255,2.72,2.23,,,-0.3,-0.1,0.03,1,8,1,0.32,0.32,100,,,,,,,,,,,,,,,,,,,
1897,0,0.0256,2.76,2.26,1.39,,-0.3,-0.1,0.04,1,8,1,0.32,0.32,99,,0,0,,,,,,,,,,,,,,,,
1907,0,0.0258,2.73,2.22,,,-0.3,-0.12,-0.0,1,8,1,0.33,0.33,100,,,,,,,,,,,,,,,,,,,
1917,0,0.026,2.75,2.26,1.4,,-0.33,-0.1,0.03,1,7,1,0.35,0.35,100,,,,,,,,,,,,,,,,,,,
1927,0,0.0262,2.74,2.26,,,-0.31,-0.07,0.11,1,7,1,0.34,0.35,96,,,,,,,,,,,,,,,,,,,
1937,0,0.0263,2.76,2.25,1.39,,-0.3,-0.07,0.06,1,6,1,0.32,0.35,91,,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.0263,0.0,0.0
1947,0,0.0265,2.71,2.25,,,-0.29,-0.04,-0.01,1,6,1,0.29,0.35,83,,,,,,,,,,,,,,,,,,,
1957,0,0.0266,2.73,2.23,1.36,,-0.32,-0.04,0.04,1,5,1,0.32,0.35,92,,,,,,,,,,,,,,,,,,,
1967,0,0.0268,2.76,2.26,,,-0.32,0.0,0.06,1,5,1,0.33,0.35,94,,,,,,,,,,,,,,,,,,,
1977,0,0.027,2.76,2.26,1.39,,-0.34,-0.03,0.0,1,4,1,0.34,0.35,98,,0,0,,,,,,,,,,,,,,,,
1987,0,0.0272,2.75,2.24,,,-0.3,0.01,-0.05,1,4,0,0.3,0.35,87,,,,,,,,,,,,,,,,,,,
1997,0,0.0273,2.74,2.26,1.37,,-0.32,-0.02,0.01,1,3,0,0.32,0.35,92,,,,,,,,,,,,,,,,,,,
2007,0,0.0275,2.75,2.25,,,-0.35,-0.01,0.0,1,3,0,0.35,0.35,99,,,,,,,,,,,,,,,,,,,
2017,0,0.0276,2.75,2.25,1.4,,-0.33,-0.05,-0.08,2,2,0,0.35,0.35,99,,0,0,,,,,,,,,,,,,,,,
2027,0,0.0278,2.75,2.25,,,-0.29,-0.06,-0.09,2,2,1,0.31,0.35,89,,,,,,,,,,,,,,,,,,,
2037,0,0.028,2.75,2.25,1.39,,-0.33,-0.08,-0.08,2,2,1,0.34,0.35,99,,,,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,-1,0.0,0,0.0,0.028,0.0,0.0
2047,0,0.0282,2.75,2.25,,,-0.36,-0.06,-0.09,2,2,1,0.38,0.38,100,,,,,,,,,,,,,,,,,,,
2057,0,0.0283,2.74,2.24,1.36,,-0.34,-0.08,-0.11,2,2,1,0.37,0.38,97,,0,0,,,,,,,,,,,,,,,,
2067,0,0.0285,2.7,2.21,,,-0.3,-0.03,-0.12,2,2,1,0.33,0.38,86,,,,,,,,,,,,,,,,,,,
2077,0,0.0286,2.75,2.25,1.4,,-0.33,-0.05,-0.11,2,2,1,0.35,0.38,94,,,,,,,,,,,,,,,,,,,
2087,0,0.0288,2.72,2.22,,,-0.36,-0.02,-0.09,2,1,1,0.37,0.38,98,,,,,,,,,,,,,,,,,,,
2097,0,0.029,2.74,2.23,1.37,,-0.37,-0.05,-0.1,2,2,0,0.38,0.38,100,,0,0,,,,,,,,,,,,,,,,
2107,0,0.0292,2.74,2.23,,,-0.32,-0.04,-0.11,2,2,0,0.34,0.38,89,,,,,,,,,,,,,,,,,,,
2117,0,0.0293,2.74,2.24,1.38,,-0.34,-0.07,-0.1,2,2,0,0.36,0.38,94,,,,,,,,,,,,,,,,,,,
